t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.098,0,1,-0.0184531,0.000682564,0.00164258,0.0932486,-0.0014502,0.00203402,-0.159169,0.0112793,0.0339762,0.640739,0.00314214,0.0170338,35,35,35,35,35,35,35,35,35,35,35,35,-0.087098,-0.0157328,0.327066,-0.0686449,-0.0164153,0.325423,1,1,1,1
0.1,0,1,-0.0188286,0.000682564,0.00170685,0.095197,-0.00144567,0.00203978,-0.158519,0.0112793,0.0345906,0.639011,0.00313665,0.0170272,35,35,35,35,35,35,35,35,35,35,35,35,-0.087098,-0.0157328,0.327066,-0.0682694,-0.0164153,0.325359,1,1,1,1
0.102,0,1,-0.0190867,0.000726535,0.00178011,0.0969109,-0.00143039,0.00212618,-0.15597,0.0118308,0.0354328,0.635811,0.00463341,0.0175902,35,35,35,35,35,35,35,35,35,35,35,35,-0.086982,-0.0156888,0.327073,-0.0678953,-0.0164153,0.325293,1,1,1,1
0.104,0,1,-0.0193358,0.000772535,0.00185539,0.0985937,-0.00140738,0.0022153,-0.153038,0.0123407,0.0361845,0.622216,0.005873,0.0182344,35,35,35,35,35,35,35,35,35,35,35,35,-0.0868583,-0.0156428,0.327082,-0.0675225,-0.0164153,0.325227,1,1,1,1
0.106,0,1,-0.0197072,0.000772535,0.00192331,0.100527,-0.00140273,0.00222099,-0.15235,0.0123407,0.0367924,0.620388,0.00586689,0.0182274,35,35,35,35,35,35,35,35,35,35,35,35,-0.0868583,-0.0156428,0.327082,-0.0671511,-0.0164153,0.325159,1,1,1,1
0.108,0,1,-0.019944,0.000820474,0.00200139,0.102115,-0.0013743,0.00231408,-0.149037,0.0128941,0.0374895,0.605168,0.00705279,0.0191169,35,35,35,35,35,35,35,35,35,35,35,35,-0.086725,-0.0155948,0.327091,-0.066781,-0.0164153,0.32509,1,1,1,1
0.11,0,1,-0.0201694,0.000870693,0.00208105,0.103646,-0.00133767,0.00241212,-0.145731,0.0135273,0.0382104,0.596532,0.00875629,0.0201451,35,35,35,35,35,35,35,35,35,35,35,35,-0.0865818,-0.0155446,0.3271,-0.0664124,-0.0164153,0.325019,1,1,1,1
0.112,0,1,-0.0205366,0.000870693,0.0021526,0.105563,-0.00133287,0.0024177,-0.145007,0.0135273,0.0388113,0.594605,0.00874949,0.0201379,35,35,35,35,35,35,35,35,35,35,35,35,-0.0865818,-0.0155446,0.3271,-0.0660453,-0.0164153,0.324948,1,1,1,1
0.114,0,1,-0.0207493,0.000923397,0.00223519,0.107056,-0.00128616,0.00252099,-0.141704,0.0141942,0.0395649,0.589084,0.0106296,0.0212045,35,35,35,35,35,35,35,35,35,35,35,35,-0.0864288,-0.0154919,0.32711,-0.0656796,-0.0164153,0.324875,1,1,1,1
0.116,0,1,-0.0209507,0.000978669,0.00231962,0.108529,-0.00122884,0.00262961,-0.138412,0.0148746,0.0403522,0.584884,0.0125775,0.0222621,35,35,35,35,35,35,35,35,35,35,35,35,-0.0862661,-0.0154366,0.327121,-0.0653154,-0.0164153,0.324801,1,1,1,1
0.118,0,1,-0.0213134,0.000978669,0.00239475,0.110428,-0.00122389,0.00263505,-0.137651,0.0148746,0.0409459,0.58286,0.0125699,0.0222547,35,35,35,35,35,35,35,35,35,35,35,35,-0.0862661,-0.0154366,0.327121,-0.0649527,-0.0164153,0.324726,1,1,1,1
0.12,0,1,-0.0215115,0.00103343,0.00248173,0.111903,-0.00115923,0.00274295,-0.134487,0.0155242,0.0417488,0.579242,0.0144455,0.0232284,35,35,35,35,35,35,35,35,35,35,35,35,-0.0861031,-0.0153819,0.327131,-0.0645916,-0.0164153,0.32465,1,1,1,1
0.122,0,1,-0.0216897,0.00109377,0.00257136,0.11334,-0.00108057,0.00286143,-0.131197,0.016212,0.0425887,0.575742,0.0164389,0.0242213,35,35,35,35,35,35,35,35,35,35,35,35,-0.0859218,-0.0153215,0.327143,-0.0642321,-0.0164153,0.324572,1,1,1,1
0.124,0,1,-0.0220476,0.00109377,0.00265002,0.115222,-0.00107545,0.00286669,-0.1304,0.016212,0.0431748,0.573621,0.0164305,0.0242138,35,35,35,35,35,35,35,35,35,35,35,35,-0.0859218,-0.0153215,0.327143,-0.0638741,-0.0164153,0.324493,1,1,1,1
0.126,0,1,-0.0222131,0.00115674,0.002743,0.11664,-0.000985719,0.00298989,-0.127101,0.0169009,0.0440343,0.57016,0.018422,0.0251677,35,35,35,35,35,35,35,35,35,35,35,35,-0.0857309,-0.0152586,0.327157,-0.0635178,-0.0164153,0.324414,1,1,1,1
0.128,0,1,-0.0225678,0.00115674,0.00282398,0.118509,-0.000980522,0.00299504,-0.126281,0.0169009,0.0446151,0.567976,0.0184131,0.0251601,35,35,35,35,35,35,35,35,35,35,35,35,-0.0857309,-0.0152586,0.327157,-0.0631631,-0.0164153,0.324333,1,1,1,1
0.13,0,1,-0.0227205,0.00122232,0.00292037,0.119907,-0.000879721,0.00312273,-0.122972,0.0175907,0.0454906,0.564498,0.0204025,0.0260756,35,35,35,35,35,35,35,35,35,35,35,35,-0.0855306,-0.015193,0.327171,-0.0628101,-0.0164153,0.324251,1,1,1,1
0.132,0,1,-0.0228734,0.00128688,0.00301823,0.121317,-0.000773865,0.00324802,-0.119792,0.0182451,0.0463647,0.561069,0.0222797,0.0269084,35,35,35,35,35,35,35,35,35,35,35,35,-0.0853322,-0.0151284,0.327185,-0.0624588,-0.0164153,0.324167,1,1,1,1
0.134,0,1,-0.023223,0.00128688,0.00310266,0.123168,-0.00076849,0.00325293,-0.118936,0.0182451,0.0469372,0.558791,0.0222698,0.0269009,35,35,35,35,35,35,35,35,35,35,35,35,-0.0853322,-0.0151284,0.327185,-0.0621091,-0.0164153,0.324083,1,1,1,1
0.136,0,1,-0.023352,0.0013574,0.00320467,0.124509,-0.000646939,0.00338868,-0.115319,0.0187965,0.0477204,0.542422,0.023884,0.0276152,35,35,35,35,35,35,35,35,35,35,35,35,-0.0851133,-0.0150579,0.327202,-0.0617612,-0.0164153,0.323997,1,1,1,1
0.138,0,1,-0.0234682,0.00142992,0.00330842,0.125755,-0.000517132,0.00352824,-0.111504,0.0193701,0.0484443,0.527205,0.0255712,0.028476,35,35,35,35,35,35,35,35,35,35,35,35,-0.0848833,-0.0149854,0.327219,-0.0614151,-0.0164153,0.32391,1,1,1,1
0.14,0,1,-0.0238126,0.00142992,0.00339626,0.127585,-0.000511563,0.00353287,-0.110613,0.0193701,0.0490083,0.524833,0.0255602,0.0284688,35,35,35,35,35,35,35,35,35,35,35,35,-0.0848833,-0.0149854,0.327219,-0.0610708,-0.0164153,0.323823,1,1,1,1
0.142,0,1,-0.023914,0.00150481,0.0035029,0.128768,-0.000371127,0.00367697,-0.106793,0.0200216,0.0497522,0.516204,0.027606,0.0294601,35,35,35,35,35,35,35,35,35,35,35,35,-0.0846423,-0.0149105,0.327237,-0.0607282,-0.0164153,0.323734,1,1,1,1
0.144,0,1,-0.0240297,0.00157397,0.00360944,0.12999,-0.00023491,0.00381058,-0.103284,0.0206332,0.0505025,0.510713,0.0295521,0.0303766,35,35,35,35,35,35,35,35,35,35,35,35,-0.0844172,-0.0148413,0.327253,-0.0603875,-0.0164153,0.323644,1,1,1,1
0.146,0,1,-0.0243415,0.00158225,0.00370261,0.131729,-0.000213137,0.00383037,-0.102054,0.0207062,0.0510819,0.507974,0.0297722,0.0304786,35,35,35,35,35,35,35,35,35,35,35,35,-0.0843901,-0.0148331,0.327255,-0.0600486,-0.0164153,0.323552,1,1,1,1
0.148,0,1,-0.0244154,0.00166233,0.00381425,0.132852,-4.80412e-05,0.00398407,-0.0982272,0.0214053,0.0518774,0.503395,0.0319258,0.0315057,35,35,35,35,35,35,35,35,35,35,35,35,-0.0841271,-0.014753,0.327274,-0.0597117,-0.0164153,0.32346,1,1,1,1
0.15,0,1,-0.0244912,0.00174067,0.00392689,0.133995,0.000120294,0.00413427,-0.0945477,0.0220739,0.052676,0.49944,0.0339457,0.0324755,35,35,35,35,35,35,35,35,35,35,35,35,-0.0838678,-0.0146746,0.327294,-0.0593766,-0.0164153,0.323367,1,1,1,1
0.152,0,1,-0.0248097,0.00174509,0.00402247,0.135746,0.000135611,0.00414649,-0.0934372,0.0221111,0.0532364,0.496812,0.0340467,0.0325226,35,35,35,35,35,35,35,35,35,35,35,35,-0.0838531,-0.0146702,0.327295,-0.0590434,-0.0164153,0.323272,1,1,1,1
0.154,0,1,-0.024856,0.00183055,0.00413944,0.13683,0.000325332,0.00430968,-0.0895964,0.0228215,0.0540687,0.492884,0.0362157,0.0335088,35,35,35,35,35,35,35,35,35,35,35,35,-0.0835681,-0.0145848,0.327316,-0.0587122,-0.0164153,0.323177,1,1,1,1
0.156,0,1,-0.0251853,0.00183055,0.00423608,0.138602,0.000331414,0.00431346,-0.0886152,0.0228215,0.0546083,0.49027,0.0362015,0.0335028,35,35,35,35,35,35,35,35,35,35,35,35,-0.0835681,-0.0145848,0.327316,-0.0583829,-0.0164153,0.32308,1,1,1,1
0.158,0,1,-0.0252326,0.00191402,0.00435514,0.139701,0.000522728,0.00447243,-0.0849113,0.0234984,0.0554413,0.486392,0.0382846,0.034401,35,35,35,35,35,35,35,35,35,35,35,35,-0.0832882,-0.0145013,0.327338,-0.0580556,-0.0164153,0.322982,1,1,1,1
0.16,0,1,-0.0252517,0.00200477,0.00447765,0.140748,0.000736204,0.00464442,-0.0810518,0.0242171,0.0563067,0.482432,0.0405038,0.0353135,35,35,35,35,35,35,35,35,35,35,35,35,-0.0829821,-0.0144105,0.327361,-0.0577303,-0.0164153,0.322884,1,1,1,1
0.162,0,1,-0.025575,0.00200477,0.00457749,0.142498,0.0007425,0.0046478,-0.0800378,0.0242171,0.0568365,0.479729,0.0404882,0.0353083,35,35,35,35,35,35,35,35,35,35,35,35,-0.0829821,-0.0144105,0.327361,-0.0574071,-0.0164153,0.322784,1,1,1,1
0.164,0,1,-0.0255792,0.00209827,0.00470341,0.143523,0.000968369,0.00482392,-0.0761603,0.0249404,0.0577118,0.475718,0.0427148,0.036186,35,35,35,35,35,35,35,35,35,35,35,35,-0.0826651,-0.014317,0.327386,-0.0570859,-0.0164153,0.322683,1,1,1,1
