t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.128,0,1,-0.0225733,0.00133527,0.00301403,0.118787,0.00340391,0.00186473,-0.126085,0.0201018,0.0459121,0.546876,0.0374979,0.0168392,35,35,35,35,35,35,35,35,35,35,35,35,-0.0759393,-0.0171797,0.328011,-0.053366,-0.0185149,0.324997,1,1,1,1
0.13,0,1,-0.0229263,0.00133527,0.00309617,0.12065,0.00343478,0.00186843,-0.125253,0.0201018,0.0464902,0.544662,0.0374593,0.0168363,35,35,35,35,35,35,35,35,35,35,35,35,-0.0759393,-0.0171797,0.328011,-0.053013,-0.0185149,0.324915,1,1,1,1
0.132,0,1,-0.0230761,0.00141325,0.00319877,0.121922,0.00361614,0.00195193,-0.121737,0.0208736,0.0472808,0.53982,0.0393069,0.0176076,35,35,35,35,35,35,35,35,35,35,35,35,-0.0757378,-0.0171017,0.328031,-0.0526617,-0.0185149,0.324832,1,1,1,1
0.134,0,1,-0.0232255,0.00148984,0.0033023,0.123207,0.00379924,0.00203472,-0.118362,0.0216126,0.0480848,0.535807,0.0411071,0.0183439,35,35,35,35,35,35,35,35,35,35,35,35,-0.0755375,-0.0170251,0.32805,-0.0523121,-0.0185149,0.324748,1,1,1,1
0.136,0,1,-0.0233641,0.00156911,0.00340786,0.124477,0.0039919,0.00212093,-0.114983,0.0223552,0.0489097,0.532061,0.0429307,0.0190758,35,35,35,35,35,35,35,35,35,35,35,35,-0.0753282,-0.0169458,0.32807,-0.0519642,-0.0185149,0.324662,1,1,1,1
0.138,0,1,-0.0237102,0.00156911,0.00349457,0.126314,0.00402256,0.00212413,-0.114104,0.0223552,0.0494766,0.529721,0.0428893,0.0190738,35,35,35,35,35,35,35,35,35,35,35,35,-0.0753282,-0.0169458,0.32807,-0.051618,-0.0185149,0.324575,1,1,1,1
0.14,0,1,-0.0238238,0.00165568,0.00360453,0.127532,0.00423466,0.00221844,-0.11057,0.0231414,0.0503323,0.525966,0.0448229,0.0198386,35,35,35,35,35,35,35,35,35,35,35,35,-0.0750975,-0.0168593,0.328092,-0.0512737,-0.0185149,0.324487,1,1,1,1
0.142,0,1,-0.0239385,0.00174047,0.00371551,0.128768,0.00444713,0.00231138,-0.10717,0.0238883,0.0511876,0.522305,0.0466525,0.0205535,35,35,35,35,35,35,35,35,35,35,35,35,-0.0748697,-0.0167745,0.328114,-0.0509312,-0.0185149,0.324398,1,1,1,1
0.144,0,1,-0.0242663,0.00174526,0.00380685,0.130552,0.00448802,0.00231929,-0.106117,0.0239298,0.0517625,0.519804,0.0467133,0.020592,35,35,35,35,35,35,35,35,35,35,35,35,-0.0748567,-0.0167697,0.328115,-0.0505904,-0.0185149,0.324308,1,1,1,1
0.146,0,1,-0.024354,0.0018375,0.00392226,0.1317,0.00471961,0.00242034,-0.102322,0.0245252,0.0524878,0.50239,0.0478213,0.0211334,35,35,35,35,35,35,35,35,35,35,35,35,-0.0746056,-0.0166774,0.328139,-0.0502516,-0.0185149,0.324217,1,1,1,1
0.148,0,1,-0.024691,0.0018375,0.00401455,0.133502,0.00474996,0.00242293,-0.101386,0.0245252,0.0530399,0.499897,0.0477764,0.0211328,35,35,35,35,35,35,35,35,35,35,35,35,-0.0746056,-0.0166774,0.328139,-0.0499146,-0.0185149,0.324125,1,1,1,1
0.15,0,1,-0.0247638,0.00193202,0.00413274,0.134562,0.00498799,0.00252674,-0.0975186,0.0251706,0.0537432,0.487733,0.0491829,0.0218339,35,35,35,35,35,35,35,35,35,35,35,35,-0.0743433,-0.0165829,0.328164,-0.0495795,-0.0185149,0.324032,1,1,1,1
0.152,0,1,-0.0248237,0.00202912,0.00425265,0.135578,0.0052351,0.00263431,-0.0936529,0.0258725,0.0544698,0.48044,0.0509447,0.0226361,35,35,35,35,35,35,35,35,35,35,35,35,-0.07407,-0.0164858,0.32819,-0.0492463,-0.0185149,0.323937,1,1,1,1
0.154,0,1,-0.0251549,0.00202912,0.00434821,0.137358,0.00526527,0.00263647,-0.0926827,0.0258725,0.0550125,0.477857,0.0508975,0.0226366,35,35,35,35,35,35,35,35,35,35,35,35,-0.07407,-0.0164858,0.32819,-0.0489151,-0.0185149,0.323841,1,1,1,1
0.156,0,1,-0.0251999,0.00212896,0.00447103,0.13834,0.00552275,0.00274789,-0.0888042,0.0265997,0.0557643,0.472574,0.0528181,0.0234749,35,35,35,35,35,35,35,35,35,35,35,35,-0.0737857,-0.016386,0.328216,-0.0485858,-0.0185149,0.323745,1,1,1,1
0.158,0,1,-0.0252476,0.00222611,0.00459434,0.139346,0.00577838,0.00285736,-0.0850731,0.0273007,0.0565292,0.468198,0.054708,0.0242746,35,35,35,35,35,35,35,35,35,35,35,35,-0.0735061,-0.0162888,0.328241,-0.0482585,-0.0185149,0.323647,1,1,1,1
0.16,0,1,-0.0255729,0.00222611,0.00469313,0.141104,0.00580837,0.00285908,-0.0840699,0.0273007,0.0570622,0.465526,0.0546585,0.0242764,35,35,35,35,35,35,35,35,35,35,35,35,-0.0735061,-0.0162888,0.328241,-0.0479332,-0.0185149,0.323548,1,1,1,1
0.162,0,1,-0.0255904,0.00233142,0.00482093,0.142043,0.00608752,0.00297833,-0.080168,0.0280484,0.0578579,0.461351,0.0566984,0.0251181,35,35,35,35,35,35,35,35,35,35,35,35,-0.0732004,-0.0161835,0.328269,-0.04761,-0.0185149,0.323449,1,1,1,1
0.164,0,1,-0.0255948,0.00243959,0.00495084,0.142967,0.00637814,0.00310168,-0.0762561,0.0288023,0.058672,0.457291,0.0587605,0.0259508,35,35,35,35,35,35,35,35,35,35,35,35,-0.0728836,-0.0160754,0.328298,-0.0472888,-0.0185149,0.323348,1,1,1,1
0.166,0,1,-0.025914,0.00243959,0.00505278,0.144701,0.00640794,0.00310291,-0.0752206,0.0288023,0.0591951,0.454532,0.0587087,0.0259541,35,35,35,35,35,35,35,35,35,35,35,35,-0.0728836,-0.0160754,0.328298,-0.0469697,-0.0185149,0.323246,1,1,1,1
0.168,0,1,-0.0259033,0.00255063,0.00518591,0.145603,0.00671009,0.00323006,-0.071286,0.029562,0.060021,0.450469,0.06078,0.0267792,35,35,35,35,35,35,35,35,35,35,35,35,-0.0725559,-0.0159643,0.328329,-0.0466526,-0.0185149,0.323143,1,1,1,1
0.17,0,1,-0.0258976,0.00265851,0.00531958,0.146533,0.00700857,0.00335425,-0.0674896,0.0302869,0.0608415,0.446463,0.0627425,0.0275532,35,35,35,35,35,35,35,35,35,35,35,35,-0.0722353,-0.0158564,0.328358,-0.0463377,-0.0185149,0.323039,1,1,1,1
0.172,0,1,-0.0261923,0.00266458,0.0054263,0.148199,0.00705343,0.00336193,-0.0662701,0.0303273,0.0613715,0.443552,0.0628003,0.0276005,35,35,35,35,35,35,35,35,35,35,35,35,-0.0722172,-0.0158504,0.32836,-0.0460249,-0.0185149,0.322934,1,1,1,1
0.174,0,1,-0.0261532,0.00278109,0.00556468,0.149034,0.007377,0.00349631,-0.0622416,0.030872,0.0620456,0.427429,0.0641278,0.0281845,35,35,35,35,35,35,35,35,35,35,35,35,-0.0718674,-0.0157339,0.328392,-0.0457143,-0.0185149,0.322828,1,1,1,1
