0.608,0.0450802,0,0,0,-1.092
0.61,0.0454299,0,0,0,-1.09
0.612,0.0457818,0,0,0,-1.088
0.614,0.0461359,0,0,0,-1.086
0.616,0.0464923,0,0,0,-1.084
0.618,0.0468509,0,0,0,-1.082
0.62,0.0472117,0,0,0,-1.08
0.622,0.0475748,0,0,0,-1.078
0.624,0.0479402,0,0,0,-1.076
0.626,0.0483078,0,0,0,-1.074
0.628,0.0486777,0,0,0,-1.072
0.63,0.0490498,0,0,0,-1.07
0.632,0.0494243,0,0,0,-1.068
0.634,0.0498011,0,0,0,-1.066
0.636,0.0501802,0,0,0,-1.064
0.638,0.0505616,0,0,0,-1.062
0.64,0.0509453,0,0,0,-1.06
0.642,0.0513314,0,0,0,-1.058
0.644,0.0517199,0,0,0,-1.056
0.646,0.0521107,0,0,0,-1.054
0.648,0.0525039,0,0,0,-1.052
0.65,0.0528994,0,0,0,-1.05
0.652,0.0532974,0,0,0,-1.048
0.654,0.0536977,0,0,0,-1.046
0.656,0.0541004,0,0,0,-1.044
0.658,0.0545056,0,0,0,-1.042
0.66,0.0549132,0,0,0,-1.04
0.662,0.0553232,0,0,0,-1.038
0.664,0.0557357,0,0,0,-1.036
0.666,0.0561506,0,0,0,-1.034
0.668,0.0565679,0,0,0,-1.032
0.67,0.0569878,0,0,0,-1.03
0.672,0.0574101,0,0,0,-1.028
0.674,0.0578349,0,0,0,-1.026
0.676,0.0582622,0,0,0,-1.024
0.678,0.058692,0,0,0,-1.022
0.68,0.0591243,0,0,0,-1.02
0.682,0.0595592,0,0,0,-1.018
0.684,0.0599965,0,0,0,-1.016
0.686,0.0604364,0,0,0,-1.014
0.688,0.0608789,0,0,0,-1.012
0.69,0.0613239,0,0,0,-1.01
0.692,0.0617715,0,0,0,-1.008
0.694,0.0622217,0,0,0,-1.006
0.696,0.0626744,0,0,0,-1.004
0.698,0.0631298,0,0,0,-1.002
0.7,0.0635877,0,0,0,-1
0.702,0.0640483,0,0,0,-0.998
0.704,0.0645114,0,0,0,-0.996
0.706,0.0649772,0,0,0,-0.994
0.708,0.0654457,0,0,0,-0.992
0.71,0.0659167,0,0,0,-0.99
0.712,0.0663905,0,0,0,-0.988
0.714,0.0668669,0,0,0,-0.986
0.716,0.0673459,0,0,0,-0.984
0.718,0.0678277,0,0,0,-0.982
0.72,0.0683121,0,0,0,-0.98
0.722,0.0687992,0,0,0,-0.978
0.724,0.069289,0,0,0,-0.976
0.726,0.0697816,0,0,0,-0.974
0.728,0.0702768,0,0,0,-0.972
0.73,0.0707748,0,0,0,-0.97
0.732,0.0712756,0,0,0,-0.968
0.734,0.071779,0,0,0,-0.966
0.736,0.0722853,0,0,0,-0.964
0.738,0.0727942,0,0,0,-0.962
0.74,0.073306,0,0,1.87432e-314,-0.96
0.742,0.0738205,0,0,9.06949e-303,-0.958
0.744,0.0743378,0,0,1.69899e-291,-0.956
0.746,0.074858,0,0,1.27171e-280,-0.954
0.748,0.0753809,0,0,3.92158e-270,-0.952
0.75,0.0759066,0,0,5.132e-260,-0.95
0.752,0.0764351,0,0,2.93313e-250,-0.948
0.754,0.0769665,0,0,7.52786e-241,-0.946
0.756,0.0775007,0,0,8.91256e-232,-0.944
0.758,0.0780377,0,0,4.9963e-223,-0.942
0.76,0.0785776,0,0,1.36012e-214,-0.94
0.762,0.0791204,0,0,1.84248e-206,-0.938
0.764,0.079666,0,0,1.27177e-198,-0.936
