t_real	tv	d_tv	f_C_x	f_C_y	f_C_z	tau_C_x	tau_C_y	tau_C_z	Fa_0x	Fa_0y	Fa_0z	Fa_1x	Fa_1y	Fa_1z	Fa_2x	Fa_2y	Fa_2z	Fa_3x	Fa_3y	Fa_3z
0.262	0	0.3125	-7.92721	2.10957	115.292	1.7197	-0.0474034	0.299925	-2.64163	0.720377	27.8767	-2.67086	0.719432	29.8248	-1.02727	0.265104	27.8145	-1.58746	0.404658	29.7759
0.264	0	0.304878	-8.02453	2.10957	115.07	1.73404	-0.0478133	0.290866	-2.67464	0.710629	27.8425	-2.68706	0.709533	29.8475	-1.05046	0.272986	27.6807	-1.61237	0.416423	29.6997
0.266	0	0.297619	-7.67102	2.16004	114.974	1.73887	-0.0401084	0.307694	-2.53231	0.738705	27.6968	-2.57435	0.737643	29.5727	-1.00453	0.270739	27.9084	-1.55984	0.412953	29.7962
0.268	0	0.290698	-7.26524	2.21603	114.894	1.74256	-0.0317454	0.317351	-2.38062	0.762911	27.5398	-2.43926	0.761802	29.2636	-0.953494	0.273804	28.1786	-1.49186	0.417516	29.9119
0.27	0	0.284091	-7.35668	2.21603	114.67	1.75689	-0.0322499	0.307074	-2.41398	0.75229	27.5025	-2.45381	0.751004	29.2835	-0.975395	0.2824	28.0464	-1.51349	0.430339	29.8375
0.272	0	0.277778	-7.01555	2.26424	114.571	1.7618	-0.0247661	0.323081	-2.27884	0.779357	27.3608	-2.347	0.778193	29.0175	-0.929206	0.279997	28.2639	-1.4605	0.426697	29.9287
0.274	0	0.271739	-6.64564	2.31538	114.481	1.76628	-0.0171513	0.331294	-2.1477	0.796329	26.382	-2.22152	0.796891	28.2079	-0.88294	0.285722	29.0305	-1.39347	0.436442	30.8603
0.276	0	0.265957	-6.73114	2.31538	114.254	1.78056	-0.0176698	0.32196	-2.17922	0.786383	26.2951	-2.23585	0.786925	28.1966	-0.903003	0.293696	28.9286	-1.41307	0.44838	30.8341
0.278	0	0.260417	-6.35413	2.3668	114.166	1.78479	-0.00963289	0.338845	-2.03427	0.814812	26.0692	-2.11962	0.815502	27.8643	-0.849889	0.291469	29.2178	-1.35035	0.445022	31.0144
0.28	0	0.255102	-5.97185	2.41853	114.079	1.78915	-0.00193096	0.346598	-1.8966	0.836444	25.9181	-1.99539	0.836996	27.5773	-0.798746	0.294939	29.4627	-1.28112	0.450151	31.1211
0.282	0	0.25	-6.05136	2.41853	113.851	1.8034	-0.00249458	0.337198	-1.92674	0.826836	25.8764	-2.00881	0.827234	27.5924	-0.817237	0.302719	29.333	-1.29857	0.461742	31.0489
0.284	0	0.245098	-5.66163	2.47058	113.766	1.80749	0.0057171	0.354186	-1.7788	0.856419	25.7225	-1.89081	0.856874	27.301	-0.760401	0.299872	29.583	-1.23162	0.457418	31.1592
0.286	0	0.240385	-5.26705	2.52289	113.683	1.81155	0.0135887	0.362035	-1.63172	0.877429	25.5683	-1.76006	0.877869	27.0073	-0.709471	0.303978	29.8366	-1.1658	0.46361	31.2709
0.288	0	0.233645	-5.3405	2.52289	113.453	1.82543	0.0132491	0.360947	-1.64595	0.873553	25.5239	-1.77431	0.873986	27.0186	-0.726878	0.307096	29.7097	-1.19337	0.46825	31.2004
0.29	0	0.227273	-4.96548	2.5725	113.364	1.82994	0.0205417	0.36038	-1.51901	0.887902	25.3755	-1.64856	0.888227	26.7374	-0.678702	0.315892	29.9477	-1.11921	0.480481	31.3035
0.292	0	0.221239	-4.53744	2.62777	113.294	1.8326	0.0294929	0.378002	-1.359	0.919442	25.2161	-1.52114	0.919974	26.4196	-0.614525	0.313028	30.2318	-1.04277	0.475329	31.4267
0.294	0	0.215517	-4.15568	2.67768	113.211	1.83649	0.0370279	0.384291	-1.22537	0.93993	25.068	-1.40075	0.940545	26.1341	-0.560473	0.316913	30.4766	-0.969084	0.480297	31.5319
0.296	0	0.210084	-4.19598	2.68046	112.986	1.85008	0.0368337	0.376069	-1.2411	0.932241	25.0138	-1.40358	0.932718	26.1262	-0.57305	0.324651	30.372	-0.978247	0.490853	31.474
0.298	0	0.204918	-3.80853	2.73058	112.904	1.85367	0.0449331	0.391714	-1.09837	0.96081	24.8637	-1.29004	0.961541	25.8372	-0.512886	0.322028	30.6212	-0.907234	0.486197	31.582
0.3	0	0.2	-3.39216	2.78371	112.833	1.85682	0.0530227	0.399853	-0.956108	0.982355	24.5149	-1.16139	0.98335	25.4134	-0.451137	0.326214	31.0108	-0.823526	0.49179	31.8939
0.302	0	0.195312	-3.02227	2.83147	112.747	1.86106	0.0602107	0.406179	-0.836948	0.994616	23.6308	-1.0439	0.996339	24.7126	-0.397486	0.335387	31.6699	-0.74393	0.50513	32.7334
0.304	0	0.19084	-3.05404	2.83429	112.52	1.87462	0.0599498	0.397444	-0.85176	0.986727	23.5743	-1.0451	0.98831	24.7021	-0.407758	0.343309	31.5671	-0.749424	0.515944	32.677
0.306	0	0.186567	-2.62733	2.88797	112.453	1.87742	0.0687075	0.414484	-0.698497	1.01778	23.4163	-0.92292	1.01954	24.3925	-0.338223	0.340129	31.8444	-0.667692	0.510519	32.8003
0.308	0	0.182482	-2.68025	2.88797	112.217	1.89137	0.0680143	0.406296	-0.719903	1.00947	23.3637	-0.931561	1.0111	24.3961	-0.351072	0.347249	31.7224	-0.677713	0.520146	32.7352
0.31	0	0.178571	-2.24701	2.94196	112.152	1.8944	0.0763832	0.415929	-0.569359	1.03374	23.2036	-0.801971	1.0355	24.0848	-0.28295	0.34966	32.0024	-0.592726	0.523057	32.8615
0.312	0	0.173611	-1.81082	2.99606	112.09	1.89693	0.0851286	0.429667	-0.415655	1.06173	23.044	-0.676011	1.06372	23.77	-0.211151	0.349042	32.2871	-0.508005	0.521572	32.9887
0.314	0	0.168919	-1.85749	2.99606	111.852	1.911	0.0843237	0.419838	-0.434706	1.0513	22.9883	-0.681561	1.05315	23.7713	-0.223401	0.35787	32.1668	-0.517825	0.533738	32.926
0.316	0	0.164474	-1.4433	3.04723	111.783	1.91375	0.092961	0.436194	-0.287599	1.08079	22.8342	-0.566211	1.08292	23.47	-0.151898	0.354803	32.4346	-0.437594	0.528722	33.0442
0.318	0	0.160256	-1.002	3.10122	111.725	1.916	0.10145	0.444238	-0.138815	1.10372	22.6757	-0.437864	1.10606	23.1527	-0.0779956	0.358195	32.7244	-0.347327	0.533239	33.1727
0.32	0	0.155279	-0.558884	3.1552	111.671	1.91819	0.109893	0.451655	0.00817309	1.12642	22.5174	-0.310478	1.129	22.8352	-0.00221262	0.36175	33.0157	-0.254367	0.538027	33.3023
0.322	0	0.150602	-0.597176	3.1552	111.432	1.93221	0.108979	0.44186	-0.00862814	1.11555	22.458	-0.315517	1.11799	22.833	-0.0110626	0.37094	32.8981	-0.261969	0.550731	33.2425
0.324	0	0.146199	-0.175374	3.20638	111.369	1.93471	0.11771	0.457763	0.121506	1.12851	21.2514	-0.195431	1.13158	21.9475	0.0631578	0.380956	33.7545	-0.164606	0.565332	34.4156
0.326	0	0.142045	0.2741	3.26047	111.319	1.93678	0.126207	0.465533	0.266052	1.15154	21.0937	-0.0702224	1.15471	21.6306	0.143848	0.384385	34.0475	-0.0655782	0.569831	34.5469
0.328	0	0.138122	0.242124	3.26047	111.079	1.95076	0.125228	0.455817	0.24988	1.14104	21.0335	-0.0747955	1.1441	21.627	0.137045	0.393265	33.9309	-0.0700054	0.582064	34.4875
0.33	0	0.134409	0.670657	3.31179	111.02	1.95315	0.134055	0.471523	0.392591	1.17016	20.879	0.0366352	1.17346	21.3236	0.219985	0.390515	34.2063	0.0214459	0.577657	34.6117
0.332	0	0.13089	1.12699	3.36606	110.975	1.9551	0.142624	0.479206	0.535608	1.19379	20.7196	0.160153	1.19725	21.0043	0.305433	0.393478	34.5039	0.125799	0.581547	34.7468
0.334	0	0.127551	1.10135	3.36606	110.734	1.96904	0.14158	0.469503	0.520126	1.18354	20.6567	0.156272	1.18687	20.9981	0.300628	0.402169	34.3895	0.124328	0.593483	34.6897
0.336	0	0.124378	1.55981	3.42016	110.691	1.9704	0.151108	0.486068	0.669141	1.21498	20.4977	0.272433	1.21862	20.6751	0.39254	0.398579	34.6921	0.225694	0.587971	34.8258
0.338	0	0.121359	2.01788	3.47407	110.65	1.97181	0.159717	0.493084	0.809076	1.23854	20.3413	0.393551	1.24237	20.3537	0.481256	0.40142	34.9945	0.334	0.591748	34.9606
0.34	0	0.118483	1.9986	3.47407	110.409	1.98571	0.158599	0.483379	0.794435	1.2285	20.2757	0.390491	1.2322	20.3449	0.478358	0.409948	34.8824	0.335317	0.603428	34.9059
0.342	0	0.115741	2.45865	3.52787	110.371	1.98674	0.168133	0.499493	0.94065	1.26007	20.1189	0.504396	1.26411	20.0215	0.5735	0.40608	35.1881	0.440109	0.597611	35.0423
0.344	0	0.113122	2.89383	3.57876	110.324	1.98865	0.176128	0.505302	1.07034	1.28207	19.9685	0.616973	1.28631	19.7168	0.660431	0.408933	35.4707	0.546087	0.601446	35.1683
0.346	0	0.110619	3.35438	3.63243	110.291	1.98983	0.184651	0.512337	1.2075	1.30637	19.814	0.734665	1.31087	19.3962	0.753646	0.410995	35.7758	0.658575	0.604192	35.3048
0.348	0	0.108225	3.3436	3.63243	110.049	2.00368	0.18344	0.502929	1.17543	1.27533	18.7734	0.739868	1.27958	18.9016	0.748812	0.436764	36.1507	0.679487	0.640753	36.2235
0.35	0	0.105485	3.8068	3.6861	110.018	2.00454	0.192958	0.51837	1.31552	1.3046	18.5609	0.849847	1.30908	18.5546	0.850122	0.434752	36.4844	0.791305	0.637666	36.4182
0.352	0	0.102881	4.24601	3.73695	109.978	2.00631	0.200889	0.523923	1.44185	1.32622	18.4127	0.959878	1.33083	18.2527	0.942058	0.438267	36.7674	0.902223	0.641637	36.5451
0.354	0	0.100402	4.2416	3.73695	109.736	2.02009	0.199677	0.5151	1.43008	1.31722	18.3429	0.95825	1.32172	18.2392	0.944531	0.446257	36.6597	0.908744	0.651762	36.4942
0.356	0	0.0980392	4.70806	3.79062	109.709	2.02078	0.209253	0.530251	1.56744	1.3461	18.1894	1.06886	1.35605	17.9183	1.04975	0.442689	36.9686	1.022	0.645776	36.6332
0.358	0	0.0957854	5.14806	3.8412	109.674	2.02215	0.217215	0.535732	1.69014	1.36766	18.0436	1.17426	1.37773	17.6154	1.14733	0.446084	37.2551	1.13632	0.64972	36.76
0.36	0	0.0932836	5.15003	3.8412	109.432	2.03589	0.215949	0.526936	1.67813	1.35848	17.9712	1.17118	1.36828	17.5994	1.1543	0.454265	37.1498	1.14642	0.66017	36.7117
0.362	0	0.0909091	5.59029	3.89149	109.399	2.03683	0.225024	0.540949	1.80602	1.38752	17.8254	1.26994	1.39759	17.2947	1.25782	0.451253	37.4391	1.25651	0.655119	36.8395
0.364	0	0.088968	6.05275	3.94428	109.379	2.03731	0.233384	0.54719	1.93332	1.41112	17.6786	1.37831	1.42136	16.9781	1.36286	0.45382	37.7473	1.37827	0.657988	36.9753
0.366	0	0.0877193	6.06111	3.94428	109.138	2.05101	0.23201	0.538206	1.92241	1.40199	17.6036	1.37665	1.41197	16.9598	1.37128	0.461953	37.6445	1.39078	0.668369	36.9296
0.368	0	0.0865052	6.52382	3.99683	109.12	2.05117	0.241426	0.552283	2.0544	1.43249	17.4564	1.47897	1.44278	16.6422	1.48191	0.458593	37.9548	1.50854	0.662969	37.0669
0.37	0	0.0853242	6.98489	4.04915	109.105	2.05159	0.249526	0.557715	2.17871	1.45576	17.3118	1.58516	1.46624	16.3286	1.58879	0.461194	38.2622	1.63224	0.665961	37.2027
0.372	0	0.0841751	6.99962	4.04915	108.864	2.06523	0.248104	0.549034	2.16933	1.44709	17.2343	1.58463	1.45733	16.3079	1.5989	0.468939	38.1619	1.64676	0.675796	37.1597
0.374	0	0.0830565	7.4614	4.1013	108.851	2.06532	0.257402	0.562487	2.27815	1.45085	16.1511	1.69427	1.45671	15.5869	1.70056	0.489569	38.8772	1.78841	0.704173	38.2356
0.376	0	0.0819672	7.89882	4.15056	108.828	2.06637	0.264877	0.566937	2.39665	1.47329	16.0132	1.79247	1.47483	15.2931	1.8024	0.49379	39.1606	1.9073	0.708648	38.3608
0.378	0	0.0806451	7.91992	4.15056	108.587	2.07994	0.263474	0.558896	2.39262	1.46666	15.9353	1.79229	1.46392	15.271	1.81274	0.501814	39.062	1.92227	0.718167	38.3185
0.38	0	0.0793651	8.40448	4.20516	108.59	2.07923	0.273213	0.57258	2.53015	1.49913	15.7898	1.89595	1.49234	14.9451	1.93018	0.49971	39.391	2.0482	0.713979	38.4642
0.382	0	0.078125	8.42982	4.20516	108.35	2.09231	0.272652	0.571236	2.5323	1.49845	15.7162	1.89298	1.4878	14.9064	1.94492	0.502546	39.3081	2.05961	0.716363	38.4188
0.384	0	0.0769231	8.88983	4.25671	108.343	2.09281	0.279607	0.569258	2.6511	1.51625	15.5716	1.99874	1.5016	14.6132	2.04985	0.511445	39.6004	2.19015	0.727413	38.5578
0.386	0	0.0757576	9.41302	4.31603	108.376	2.0903	0.290172	0.583384	2.79865	1.55126	15.4261	2.10991	1.53271	14.2607	2.1775	0.509051	39.9709	2.32697	0.723015	38.7183
0.388	0	0.0746269	9.4447	4.31603	108.136	2.10384	0.288413	0.574006	2.79619	1.54343	15.3444	2.11316	1.52135	14.2351	2.18935	0.517753	39.8763	2.34599	0.733507	38.6803
0.39	0	0.0735294	9.89883	4.36701	108.134	2.10339	0.297458	0.586037	2.92315	1.57362	15.2092	2.20763	1.54778	13.9287	2.3023	0.515822	40.183	2.46576	0.729782	38.8133
0.392	0	0.0724638	10.3498	4.41779	108.134	2.10319	0.304999	0.590298	3.04347	1.59718	15.0775	2.30519	1.56765	13.6269	2.41098	0.519372	40.4859	2.59017	0.733593	38.9436
0.394	0	0.0714286	10.3878	4.41779	107.895	2.11663	0.303415	0.582485	3.04369	1.59071	14.9932	2.30908	1.558	13.5988	2.42505	0.52677	40.3945	2.60998	0.74232	38.9087
0.396	0	0.0704225	10.8165	4.46576	107.884	2.11683	0.311797	0.593159	3.16228	1.61887	14.8635	2.39687	1.58255	13.3103	2.53322	0.525174	40.6788	2.72412	0.739156	39.0317
0.398	0	0.0694444	11.2642	4.51627	107.888	2.11655	0.319218	0.597472	3.2813	1.64265	14.7346	2.49234	1.6028	13.0116	2.64255	0.52832	40.9803	2.84801	0.742491	39.161
0.4	0	0.0684931	11.3085	4.51627	107.65	2.12992	0.317592	0.589945	3.25789	1.6009	13.7182	2.51639	1.55897	12.6492	2.63651	0.564397	41.2265	2.89768	0.792002	40.0559
0.402	0	0.0675676	11.8396	4.5773	107.706	2.12646	0.328181	0.60298	3.40637	1.63635	13.5822	2.62776	1.59075	12.297	2.76486	0.561544	41.6086	3.04063	0.78865	40.2186
0.404	0	0.0666667	12.2828	4.62757	107.714	2.12606	0.335042	0.605195	3.51894	1.65738	13.4594	2.72458	1.61219	12.005	2.87136	0.564651	41.9055	3.16795	0.793343	40.3439
0.406	0	0.0657895	12.3334	4.62757	107.477	2.13937	0.333371	0.597915	3.51982	1.65104	13.3727	2.7331	1.6069	11.9735	2.88718	0.56951	41.8185	3.19325	0.800111	40.3125
0.408	0	0.0649351	12.7533	4.67491	107.474	2.13914	0.341488	0.607509	3.6341	1.67772	13.2527	2.8237	1.63386	11.6932	2.99011	0.566894	42.0983	3.30542	0.796435	40.4295
0.41	0	0.0639386	13.189	4.7246	107.485	2.13838	0.348525	0.611162	3.74837	1.70034	13.135	2.9211	1.65683	11.4044	3.09347	0.568678	42.3938	3.42604	0.798751	40.5514
0.412	0	0.0629723	13.2457	4.7246	107.249	2.15163	0.346844	0.604124	3.75406	1.69443	13.0461	2.93489	1.65187	11.3707	3.10761	0.573474	42.3098	3.44918	0.804836	40.5229
0.414	0	0.0620347	13.6789	4.77402	107.262	2.15062	0.355191	0.613596	3.87171	1.72226	12.9285	3.02814	1.67994	11.0819	3.21401	0.570745	42.6062	3.56499	0.80107	40.6456
0.416	0	0.0611247	14.1076	4.82317	107.276	2.14988	0.361928	0.616556	3.98364	1.74453	12.8146	3.12376	1.70254	10.7986	3.31608	0.572594	42.8977	3.6841	0.803511	40.7652
0.418	0	0.060241	14.1705	4.82317	107.043	2.16306	0.360215	0.60982	3.99128	1.73907	12.7235	3.13886	1.69795	10.7627	3.33167	0.577033	42.8166	3.70874	0.809128	40.7397
0.42	0	0.0593824	14.5972	4.87209	107.058	2.16207	0.3684	0.61866	4.10676	1.7666	12.6092	3.23044	1.72571	10.4789	3.4369	0.574334	43.1094	3.82309	0.805442	40.8605
0.422	0	0.058548	15.02	4.92078	107.074	2.16133	0.37498	0.621336	4.18827	1.74965	11.7059	3.34442	1.7099	9.99451	3.51752	0.608892	43.6027	3.96976	0.85234	41.7712
0.424	0	0.0577367	15.0891	4.92078	106.843	2.17445	0.373223	0.614842	4.19554	1.74162	11.5587	3.3624	1.7029	9.94156	3.53297	0.615437	43.5367	3.99815	0.860827	41.8056
0.426	0	0.0569476	15.51	4.96924	106.86	2.17346	0.381328	0.623156	4.3086	1.76816	11.4487	3.45302	1.72963	9.66477	3.63662	0.613417	43.8236	4.11181	0.858023	41.9233
0.428	0	0.0561798	15.9252	5.01703	106.878	2.17279	0.388007	0.625945	4.41631	1.78985	11.341	3.54518	1.75157	9.39368	3.73608	0.615225	44.1049	4.22768	0.860385	42.0388
0.43	0	0.0554324	16.0004	5.01703	106.648	2.18585	0.386181	0.619442	4.42893	1.78551	11.2479	3.55834	1.74477	9.35475	3.75548	0.620103	44.0287	4.25767	0.866639	42.0171
0.432	0	0.0547046	16.4113	5.06403	106.667	2.18497	0.394641	0.628052	4.54435	1.81276	11.1389	3.64541	1.769	9.08339	3.85557	0.618442	44.3103	4.36595	0.863822	42.1341
0.434	0	0.0538793	16.7991	5.10786	106.671	2.18506	0.401072	0.630314	4.64441	1.83259	11.0336	3.73145	1.78921	8.82951	3.94993	0.620294	44.5676	4.47328	0.865756	42.2407
0.436	0	0.0530785	16.931	5.11509	106.482	2.19557	0.401731	0.629849	4.67661	1.83844	10.9617	3.75834	1.79573	8.70481	3.98653	0.61844	44.5981	4.50954	0.862491	42.2177
0.438	0	0.0523012	17.265	5.15103	106.449	2.19813	0.405866	0.626734	4.75678	1.84791	10.8336	3.83608	1.80574	8.53649	4.06446	0.625691	44.7502	4.60765	0.871693	42.3284
0.44	0	0.0515464	17.6609	5.19593	106.466	2.19728	0.414438	0.634778	4.8632	1.87368	10.7283	3.92043	1.83177	8.27334	4.16442	0.622952	45.0231	4.71286	0.867531	42.4413
0.442	0	0.050813	18.0828	5.24482	106.508	2.19525	0.422283	0.638051	4.97334	1.89716	10.6261	4.0132	1.85553	7.99347	4.26782	0.623846	45.3254	4.82845	0.868283	42.5634
0.444	0	0.0501002	18.172	5.24482	106.284	2.20821	0.420072	0.630918	4.96148	1.85551	9.93403	4.05439	1.81546	7.86419	4.26941	0.65883	45.3446	4.88673	0.915016	43.1407
0.446	0	0.0494071	18.5583	5.28842	106.301	2.20735	0.428771	0.638794	5.06501	1.88055	9.83276	4.13663	1.84072	7.60876	4.36714	0.656174	45.6098	4.98953	0.910973	43.2495
0.448	0	0.0487329	18.9245	5.32921	106.305	2.20746	0.435146	0.640367	5.16237	1.89911	9.73509	4.22194	1.85957	7.36986	4.45356	0.658043	45.8518	5.08665	0.912475	43.3482
0.45	0	0.0479846	19.0346	5.33146	106.095	2.2196	0.43361	0.634743	5.18176	1.89526	9.63717	4.25339	1.85942	7.31454	4.48014	0.661213	45.8021	5.11932	0.915568	43.3412
0.452	0	0.047259	19.4118	5.37395	106.112	2.21852	0.442238	0.642012	5.28264	1.91957	9.54005	4.33398	1.88401	7.06304	4.57674	0.65884	46.0632	5.21847	0.911529	43.4457
0.454	0	0.0465549	19.5108	5.37395	105.891	2.23088	0.441723	0.641374	5.30409	1.91975	9.43969	4.35522	1.88486	7.01438	4.60482	0.658853	46.0014	5.24669	0.910488	43.4358
0.456	0	0.0458716	19.8971	5.41817	105.92	2.22935	0.447417	0.638225	5.40387	1.93601	9.34967	4.44773	1.90143	6.75851	4.69447	0.664293	46.2728	5.351	0.916435	43.5391
0.458	0	0.0451263	20.2485	5.45761	105.923	2.22845	0.455494	0.645108	5.49646	1.95851	9.25861	4.52755	1.92712	6.52015	4.78491	0.661064	46.5137	5.43957	0.910921	43.6306
0.46	0	0.044405	20.5942	5.49677	105.925	2.22771	0.461812	0.646926	5.58422	1.97667	9.17178	4.60874	1.94846	6.28687	4.87127	0.661426	46.749	5.52997	0.910217	43.7174
0.462	0	0.0437063	20.7009	5.49677	105.708	2.24044	0.459853	0.640864	5.60263	1.97174	9.07001	4.63994	1.94692	6.23858	4.89737	0.6648	46.6886	5.56096	0.91332	43.7107
0.464	0	0.0430293	21.0557	5.53783	105.722	2.23867	0.468274	0.648161	5.6968	1.99565	8.98398	4.71997	1.97389	5.99457	4.98919	0.661034	46.9407	5.64977	0.907251	43.8027
0.466	0	0.0423729	21.4043	5.57862	105.735	2.23712	0.474746	0.649877	5.75716	1.97528	8.39119	4.82332	1.95706	5.77701	5.0535	0.694827	47.1667	5.77034	0.951458	44.4001
0.468	0	0.0417362	21.5167	5.57862	105.521	2.2498	0.472716	0.643717	5.77714	1.97043	8.2893	4.8559	1.95531	5.72754	5.08055	0.698227	47.1089	5.80312	0.954644	44.395
0.47	0	0.0411184	21.8492	5.61705	105.522	2.24874	0.480424	0.650112	5.86469	1.99232	8.20739	4.93144	1.9801	5.50068	5.16654	0.695125	47.3374	5.88657	0.949505	44.4765
0.472	0	0.0405186	22.1873	5.65733	105.534	2.24703	0.486733	0.65186	5.95077	2.01114	8.13191	5.01064	2.00179	5.26942	5.25135	0.695468	47.5758	5.97457	0.948935	44.5571
0.474	0	0.0399361	22.3053	5.65733	105.323	2.25963	0.484731	0.645926	5.97259	2.00674	8.02828	5.04426	2.00028	5.21819	5.2797	0.698539	47.5214	6.00879	0.951773	44.5552
0.476	0	0.0393701	22.6373	5.69728	105.335	2.25742	0.492545	0.65231	6.0605	2.0297	7.95505	5.11924	2.02606	4.98623	5.36601	0.695145	47.7606	6.0916	0.94638	44.6336
0.478	0	0.0388199	22.9511	5.73489	105.335	2.2561	0.497973	0.653136	6.13995	2.04704	7.88569	5.19301	2.04618	4.76943	5.44497	0.695611	47.9783	6.17322	0.946061	44.7019
0.48	0	0.0382848	23.0747	5.73489	105.127	2.26861	0.496141	0.647709	6.16376	2.04333	7.78022	5.22751	2.04516	4.71627	5.47478	0.698139	47.9274	6.20863	0.948265	44.7035
0.482	0	0.0377643	23.3936	5.77439	105.139	2.26621	0.503448	0.65342	6.24817	2.06584	7.7141	5.29948	2.07043	4.49065	5.55802	0.694912	48.1599	6.28796	0.943198	44.7744
0.484	0	0.0372578	23.7052	5.81371	105.15	2.264	0.508845	0.654252	6.32749	2.0842	7.65339	5.37232	2.09148	4.27136	5.63683	0.695238	48.3856	6.36851	0.942796	44.8395
0.486	0	0.0367647	23.8341	5.81371	104.945	2.27645	0.506996	0.648955	6.353	2.08083	7.54635	5.40788	2.09065	4.2166	5.6679	0.697502	48.338	6.40535	0.944725	44.8443
0.488	0	0.0362845	24.1402	5.8529	104.956	2.27398	0.513779	0.653901	6.43388	2.10281	7.48686	5.47697	2.11532	3.99791	5.748	0.694598	48.5631	6.48136	0.940171	44.9082
0.49	0	0.0358166	24.4646	5.89815	104.999	2.26938	0.519781	0.655218	6.48327	2.07651	6.94844	5.57906	2.09152	3.91254	5.80203	0.736104	48.6681	6.60029	0.994016	45.4704
0.492	0	0.0353607	24.599	5.89815	104.798	2.28177	0.517751	0.64972	6.51008	2.07305	6.8417	5.61603	2.09041	3.85687	5.83396	0.738519	48.6232	6.6389	0.996166	45.4765
0.494	0	0.0349162	24.8909	5.93709	104.808	2.27925	0.523965	0.653757	6.58989	2.09377	6.79033	5.68659	2.11367	3.64769	5.90692	0.736817	48.8383	6.70749	0.992832	45.532
0.496	0	0.0344353	25.174	5.97571	104.818	2.27681	0.528358	0.653724	6.66484	2.111	6.74524	5.7572	2.13337	3.44504	5.97562	0.738032	49.0464	6.77636	0.99331	45.5808
0.498	0	0.0339674	25.4415	6.01202	104.815	2.27511	0.5322	0.653352	6.73552	2.12707	6.7008	5.82431	2.15189	3.25416	6.04051	0.739249	49.2369	6.84118	0.993814	45.6232
0.5	0	0.0335121	25.5897	6.01403	104.63	2.28659	0.530738	0.649283	6.77044	2.12589	6.59552	5.86749	2.15291	3.18882	6.07345	0.740728	49.2095	6.87829	0.994505	45.6357
0.502	0	0.0330688	25.8508	6.05009	104.628	2.28472	0.535641	0.651551	6.84142	2.14426	6.55309	5.93139	2.17373	2.99978	6.13857	0.739797	49.3984	6.93944	0.9923	45.6764
0.504	0	0.0326371	26.1275	6.09388	104.667	2.2799	0.539936	0.651271	6.91546	2.16371	6.53269	5.99971	2.19563	2.78998	6.20647	0.741273	49.6289	7.00591	0.993271	45.7156
0.506	0	0.0322165	26.274	6.09388	104.475	2.29206	0.538099	0.647381	6.95	2.16209	6.42246	6.04229	2.19608	2.73053	6.23904	0.742289	49.5921	7.04267	0.993433	45.7296
0.508	0	0.0318066	26.5253	6.13149	104.483	2.28941	0.542553	0.648648	7.01627	2.17963	6.39236	6.10288	2.21601	2.54365	6.3059	0.743139	49.7838	7.10027	0.992714	45.7628
0.51	0	0.031407	26.7685	6.16893	104.489	2.28687	0.545351	0.647266	7.04272	2.14503	5.97144	6.19335	2.18307	2.63665	6.33808	0.789537	49.6953	7.19437	1.05129	46.1861
0.512	0	0.0310174	26.92	6.16893	104.301	2.29891	0.543787	0.644345	7.07721	2.14346	5.86107	6.23552	2.18344	2.57543	6.37634	0.790957	49.6622	7.23093	1.05108	46.2022
0.514	0	0.0306373	27.1571	6.20617	104.308	2.29634	0.547511	0.644477	7.13895	2.1596	5.83866	6.29344	2.20183	2.39876	6.43904	0.792933	49.8432	7.28566	1.05181	46.2273
0.516	0	0.0302663	27.3119	6.20617	104.122	2.30822	0.547113	0.643047	7.17537	2.15944	5.72616	6.33542	2.20358	2.33482	6.4789	0.793088	49.8142	7.32218	1.05006	46.2468
0.518	0	0.0299043	27.5423	6.24294	104.129	2.30587	0.548028	0.640256	7.23358	2.17307	5.70999	6.39322	2.21934	2.16653	6.53841	0.797088	49.9868	7.37708	1.05344	46.2657
0.52	0	0.0295508	27.7672	6.28101	104.144	2.30269	0.550635	0.638874	7.29296	2.18877	5.70112	6.44395	2.23495	1.99534	6.59896	0.800789	50.1665	7.43137	1.0565	46.2814
0.522	0	0.0292056	27.9299	6.2829	103.972	2.3138	0.549373	0.637027	7.33276	2.18946	5.59397	6.48307	2.23527	1.92636	6.64174	0.801974	50.1495	7.47237	1.05619	46.3025
0.524	0	0.0288684	28.1443	6.31858	103.977	2.31128	0.551221	0.634772	7.38887	2.20368	5.58484	6.53173	2.24939	1.7651	6.6993	0.80591	50.314	7.52442	1.0596	46.3133
0.526	0	0.0285388	28.3071	6.31858	103.798	2.32307	0.549951	0.633483	7.42895	2.2042	5.47144	6.57068	2.24954	1.70017	6.74221	0.806386	50.2895	7.56529	1.05845	46.3372
0.528	0	0.0282167	28.5154	6.35394	103.803	2.32042	0.551338	0.630391	7.48314	2.21781	5.46685	6.61818	2.26304	1.5425	6.79799	0.810703	50.4501	7.61612	1.06239	46.3432
0.53	0	0.0279018	28.7162	6.38908	103.805	2.31769	0.551299	0.626819	7.50372	2.1911	5.20367	6.68496	2.23528	1.67949	6.82905	0.850763	50.3135	7.69845	1.11194	46.6083
0.532	0	0.0276243	28.8836	6.38908	103.63	2.32936	0.550094	0.626387	7.53976	2.18862	5.06885	6.72316	2.23254	1.64023	6.8739	0.853636	50.2654	7.74683	1.11428	46.6559
