t_real	tv	d_tv	W_0x	W_0y	W_0z	W_1x	W_1y	W_1z	W_2x	W_2y	W_2z	W_3x	W_3y	W_3z
2.784	1.87503	0.537074	70.7012	70.7012	35	65.1679	65.1679	35	78.0032	78.0032	35	68.5848	68.5848	35
2.786	1.87611	0.536949	70.7345	70.7345	35	65.1831	65.1831	35	78.0125	78.0125	35	68.6	68.6	35
2.788	1.87718	0.536824	70.7678	70.7678	35	65.1982	65.1982	35	78.0219	78.0219	35	68.6152	68.6152	35
2.79	1.87825	0.5367	70.8012	70.8012	35	65.2134	65.2134	35	78.0313	78.0313	35	68.6303	68.6303	35
2.792	1.87933	0.536575	70.8345	70.8345	35	65.2285	65.2285	35	78.0406	78.0406	35	68.6455	68.6455	35
2.794	1.8804	0.5364	70.8678	70.8678	35	65.2498	65.2498	35	78.05	78.05	35	68.6606	68.6606	35
2.796	1.88147	0.536226	70.9012	70.9012	35	65.271	65.271	35	78.0594	78.0594	35	68.6758	68.6758	35
2.798	1.88254	0.536052	70.9345	70.9345	35	65.2922	65.2922	35	78.0687	78.0687	35	68.6909	68.6909	35
2.8	1.88361	0.535878	70.9678	70.9678	35	65.3134	65.3134	35	78.0781	78.0781	35	68.7061	68.7061	35
2.802	1.88469	0.535704	71.0012	71.0012	35	65.3346	65.3346	35	78.0875	78.0875	35	68.7212	68.7212	35
2.804	1.88576	0.53553	71.0345	71.0345	35	65.3558	65.3558	35	78.0968	78.0968	35	68.7364	68.7364	35
2.806	1.88683	0.535356	71.0678	71.0678	35	65.377	65.377	35	78.1062	78.1062	35	68.7515	68.7515	35
2.808	1.8879	0.535183	71.1012	71.1012	35	65.3982	65.3982	35	78.1155	78.1155	35	68.7667	68.7667	35
2.81	1.88897	0.535009	71.1345	71.1345	35	65.4195	65.4195	35	78.1249	78.1249	35	68.7818	68.7818	35
2.812	1.89004	0.534836	71.1678	71.1678	35	65.4407	65.4407	35	78.1343	78.1343	35	68.797	68.797	35
2.814	1.89111	0.534662	71.2012	71.2012	35	65.4619	65.4619	35	78.1436	78.1436	35	68.8121	68.8121	35
2.816	1.89218	0.534489	71.2345	71.2345	35	65.4831	65.4831	35	78.153	78.153	35	68.8273	68.8273	35
2.818	1.89324	0.534316	71.2678	71.2678	35	65.5043	65.5043	35	78.1624	78.1624	35	68.8424	68.8424	35
2.82	1.89431	0.534143	71.3012	71.3012	35	65.5255	65.5255	35	78.1717	78.1717	35	68.8576	68.8576	35
2.822	1.89538	0.53397	71.3345	71.3345	35	65.5467	65.5467	35	78.1811	78.1811	35	68.8727	68.8727	35
2.824	1.89645	0.533797	71.3678	71.3678	35	65.5679	65.5679	35	78.1905	78.1905	35	68.8879	68.8879	35
2.826	1.89752	0.533625	71.4012	71.4012	35	65.5892	65.5892	35	78.1998	78.1998	35	68.903	68.903	35
2.828	1.89858	0.533452	71.4358	71.4358	35	65.6104	65.6104	35	78.2092	78.2092	35	68.9182	68.9182	35
2.83	1.89965	0.53328	71.4704	71.4704	35	65.6316	65.6316	35	78.2185	78.2185	35	68.9333	68.9333	35
2.832	1.90072	0.533108	71.5051	71.5051	35	65.6528	65.6528	35	78.2279	78.2279	35	68.9485	68.9485	35
2.834	1.90178	0.532935	71.5397	71.5397	35	65.674	65.674	35	78.2373	78.2373	35	68.9636	68.9636	35
2.836	1.90285	0.532763	71.5743	71.5743	35	65.6952	65.6952	35	78.2466	78.2466	35	68.9788	68.9788	35
2.838	1.90391	0.532591	71.609	71.609	35	65.7164	65.7164	35	78.256	78.256	35	68.9939	68.9939	35
2.84	1.90498	0.53242	71.6436	71.6436	35	65.7376	65.7376	35	78.2654	78.2654	35	69.0091	69.0091	35
2.842	1.90604	0.532248	71.6782	71.6782	35	65.7588	65.7588	35	78.2747	78.2747	35	69.0242	69.0242	35
2.844	1.90711	0.532076	71.7129	71.7129	35	65.7801	65.7801	35	78.2841	78.2841	35	69.0394	69.0394	35
2.846	1.90817	0.531905	71.7475	71.7475	35	65.8013	65.8013	35	78.2935	78.2935	35	69.0545	69.0545	35
2.848	1.90923	0.531733	71.7822	71.7822	35	65.8225	65.8225	35	78.3028	78.3028	35	69.0697	69.0697	35
2.85	1.9103	0.531562	71.8168	71.8168	35	65.8437	65.8437	35	78.3122	78.3122	35	69.0848	69.0848	35
2.852	1.91136	0.531391	71.8514	71.8514	35	65.8649	65.8649	35	78.3215	78.3215	35	69.1	69.1	35
2.854	1.91242	0.53122	71.8861	71.8861	35	65.8861	65.8861	35	78.3309	78.3309	35	69.1152	69.1152	35
2.856	1.91348	0.531049	71.9207	71.9207	35	65.9073	65.9073	35	78.3403	78.3403	35	69.1303	69.1303	35
2.858	1.91455	0.530878	71.9553	71.9553	35	65.9285	65.9285	35	78.3496	78.3496	35	69.1455	69.1455	35
2.86	1.91561	0.530707	71.99	71.99	35	65.9498	65.9498	35	78.359	78.359	35	69.1606	69.1606	35
2.862	1.91667	0.530536	72.0246	72.0246	35	65.971	65.971	35	78.3684	78.3684	35	69.1758	69.1758	35
2.864	1.91773	0.530366	72.0592	72.0592	35	65.9922	65.9922	35	78.3777	78.3777	35	69.1909	69.1909	35
2.866	1.91879	0.530195	72.0939	72.0939	35	66.0134	66.0134	35	78.3871	78.3871	35	69.2061	69.2061	35
2.868	1.91985	0.530025	72.1285	72.1285	35	66.0346	66.0346	35	78.3965	78.3965	35	69.2212	69.2212	35
2.87	1.92091	0.529855	72.1632	72.1632	35	66.0558	66.0558	35	78.4058	78.4058	35	69.2364	69.2364	35
2.872	1.92197	0.529685	72.1978	72.1978	35	66.077	66.077	35	78.4152	78.4152	35	69.2515	69.2515	35
2.874	1.92303	0.529515	72.2324	72.2324	35	66.0982	66.0982	35	78.4245	78.4245	35	69.2667	69.2667	35
2.876	1.92409	0.529345	72.2671	72.2671	35	66.1195	66.1195	35	78.4339	78.4339	35	69.2818	69.2818	35
2.878	1.92514	0.529175	72.3017	72.3017	35	66.1407	66.1407	35	78.4433	78.4433	35	69.297	69.297	35
2.88	1.9262	0.529006	72.3363	72.3363	35	66.1619	66.1619	35	78.4526	78.4526	35	69.3121	69.3121	35
2.882	1.92726	0.528836	72.371	72.371	35	66.1831	66.1831	35	78.462	78.462	35	69.3273	69.3273	35
2.884	1.92832	0.528667	72.4056	72.4056	35	66.2043	66.2043	35	78.4714	78.4714	35	69.3424	69.3424	35
2.886	1.92937	0.528449	72.4402	72.4402	35	66.2316	66.2316	35	78.4807	78.4807	35	69.3576	69.3576	35
2.888	1.93043	0.528231	72.4749	72.4749	35	66.2588	66.2588	35	78.4901	78.4901	35	69.3727	69.3727	35
2.89	1.93149	0.528014	72.5095	72.5095	35	66.2861	66.2861	35	78.4995	78.4995	35	69.3879	69.3879	35
2.892	1.93254	0.527797	72.5442	72.5442	35	66.3134	66.3134	35	78.5088	78.5088	35	69.403	69.403	35
2.894	1.9336	0.52758	72.5788	72.5788	35	66.3407	66.3407	35	78.5182	78.5182	35	69.4182	69.4182	35
2.896	1.93465	0.527363	72.6134	72.6134	35	66.3679	66.3679	35	78.5275	78.5275	35	69.4333	69.4333	35
2.898	1.93571	0.527146	72.6481	72.6481	35	66.3952	66.3952	35	78.5369	78.5369	35	69.4485	69.4485	35
2.9	1.93676	0.52693	72.6827	72.6827	35	66.4225	66.4225	35	78.5463	78.5463	35	69.4636	69.4636	35
2.902	1.93781	0.526714	72.7173	72.7173	35	66.4498	66.4498	35	78.5556	78.5556	35	69.4788	69.4788	35
2.904	1.93887	0.526498	72.752	72.752	35	66.477	66.477	35	78.565	78.565	35	69.4939	69.4939	35
2.906	1.93992	0.526282	72.7866	72.7866	35	66.5043	66.5043	35	78.5744	78.5744	35	69.5091	69.5091	35
2.908	1.94097	0.526066	72.8212	72.8212	35	66.5316	66.5316	35	78.5837	78.5837	35	69.5242	69.5242	35
2.91	1.94202	0.52585	72.8559	72.8559	35	66.5588	66.5588	35	78.5931	78.5931	35	69.5394	69.5394	35
2.912	1.94307	0.525635	72.8905	72.8905	35	66.5861	66.5861	35	78.6025	78.6025	35	69.5545	69.5545	35
2.914	1.94412	0.52542	72.9252	72.9252	35	66.6134	66.6134	35	78.6118	78.6118	35	69.5697	69.5697	35
2.916	1.94518	0.525205	72.9598	72.9598	35	66.6407	66.6407	35	78.6212	78.6212	35	69.5848	69.5848	35
2.918	1.94623	0.52499	72.9944	72.9944	35	66.6679	66.6679	35	78.6305	78.6305	35	69.6	69.6	35
2.92	1.94727	0.524775	73.0291	73.0291	35	66.6952	66.6952	35	78.6399	78.6399	35	69.6152	69.6152	35
2.922	1.94832	0.524561	73.0637	73.0637	35	66.7225	66.7225	35	78.6493	78.6493	35	69.6303	69.6303	35
2.924	1.94937	0.524346	73.0983	73.0983	35	66.7498	66.7498	35	78.6586	78.6586	35	69.6455	69.6455	35
2.926	1.95042	0.524132	73.133	73.133	35	66.777	66.777	35	78.668	78.668	35	69.6606	69.6606	35
2.928	1.95147	0.523918	73.1676	73.1676	35	66.8043	66.8043	35	78.6774	78.6774	35	69.6758	69.6758	35
2.93	1.95252	0.523705	73.2022	73.2022	35	66.8316	66.8316	35	78.6867	78.6867	35	69.6909	69.6909	35
2.932	1.95356	0.523491	73.2369	73.2369	35	66.8588	66.8588	35	78.6961	78.6961	35	69.7061	69.7061	35
2.934	1.95461	0.523277	73.2715	73.2715	35	66.8861	66.8861	35	78.7055	78.7055	35	69.7212	69.7212	35
2.936	1.95566	0.523064	73.3062	73.3062	35	66.9134	66.9134	35	78.7148	78.7148	35	69.7364	69.7364	35
2.938	1.9567	0.522851	73.3408	73.3408	35	66.9407	66.9407	35	78.7242	78.7242	35	69.7515	69.7515	35
2.94	1.95775	0.522638	73.3754	73.3754	35	66.9679	66.9679	35	78.7335	78.7335	35	69.7667	69.7667	35
2.942	1.95879	0.522425	73.4101	73.4101	35	66.9952	66.9952	35	78.7429	78.7429	35	69.7818	69.7818	35
2.944	1.95984	0.522213	73.4447	73.4447	35	67.0225	67.0225	35	78.7523	78.7523	35	69.797	69.797	35
2.946	1.96088	0.522	73.4793	73.4793	35	67.0498	67.0498	35	78.7616	78.7616	35	69.8121	69.8121	35
2.948	1.96192	0.521788	73.514	73.514	35	67.077	67.077	35	78.771	78.771	35	69.8273	69.8273	35
2.95	1.96297	0.521576	73.5486	73.5486	35	67.1043	67.1043	35	78.7804	78.7804	35	69.8424	69.8424	35
2.952	1.96401	0.521364	73.5832	73.5832	35	67.1316	67.1316	35	78.7897	78.7897	35	69.8576	69.8576	35
2.954	1.96505	0.521152	73.6179	73.6179	35	67.1588	67.1588	35	78.7991	78.7991	35	69.8727	69.8727	35
2.956	1.96609	0.520941	73.6525	73.6525	35	67.1861	67.1861	35	78.8085	78.8085	35	69.8879	69.8879	35
2.958	1.96714	0.52073	73.6872	73.6872	35	67.2134	67.2134	35	78.8178	78.8178	35	69.903	69.903	35
2.96	1.96818	0.520518	73.7218	73.7218	35	67.2407	67.2407	35	78.8272	78.8272	35	69.9182	69.9182	35
2.962	1.96922	0.520307	73.7564	73.7564	35	67.2679	67.2679	35	78.8365	78.8365	35	69.9333	69.9333	35
2.964	1.97026	0.520096	73.7911	73.7911	35	67.2952	67.2952	35	78.8459	78.8459	35	69.9485	69.9485	35
2.966	1.9713	0.519886	73.8257	73.8257	35	67.3225	67.3225	35	78.8553	78.8553	35	69.9636	69.9636	35
2.968	1.97234	0.519675	73.8603	73.8603	35	67.3498	67.3498	35	78.8646	78.8646	35	69.9788	69.9788	35
2.97	1.97338	0.519465	73.895	73.895	35	67.377	67.377	35	78.874	78.874	35	69.9939	69.9939	35
2.972	1.97441	0.519255	73.9296	73.9296	35	67.4043	67.4043	35	78.8834	78.8834	35	70.0091	70.0091	35
2.974	1.97545	0.519045	73.9642	73.9642	35	67.4316	67.4316	35	78.8927	78.8927	35	70.0242	70.0242	35
2.976	1.97649	0.518835	73.9989	73.9989	35	67.4588	67.4588	35	78.9021	78.9021	35	70.0394	70.0394	35
2.978	1.97753	0.518625	74.0335	74.0335	35	67.4861	67.4861	35	78.9115	78.9115	35	70.0545	70.0545	35
2.98	1.97856	0.518416	74.0682	74.0682	35	67.5134	67.5134	35	78.9208	78.9208	35	70.0697	70.0697	35
2.982	1.9796	0.518206	74.0967	74.0967	35	67.5407	67.5407	35	78.9302	78.9302	35	70.0848	70.0848	35
2.984	1.98064	0.517997	74.1253	74.1253	35	67.5679	67.5679	35	78.9395	78.9395	35	70.1	70.1	35
2.986	1.98167	0.517788	74.1539	74.1539	35	67.5952	67.5952	35	78.9489	78.9489	35	70.1152	70.1152	35
2.988	1.98271	0.517579	74.1825	74.1825	35	67.6225	67.6225	35	78.9583	78.9583	35	70.1303	70.1303	35
2.99	1.98374	0.517371	74.211	74.211	35	67.6498	67.6498	35	78.9676	78.9676	35	70.1455	70.1455	35
2.992	1.98478	0.517162	74.2396	74.2396	35	67.677	67.677	35	78.977	78.977	35	70.1606	70.1606	35
2.994	1.98581	0.516954	74.2682	74.2682	35	67.7043	67.7043	35	78.9864	78.9864	35	70.1758	70.1758	35
2.996	1.98684	0.516746	74.2968	74.2968	35	67.7316	67.7316	35	78.9957	78.9957	35	70.1909	70.1909	35
2.998	1.98788	0.516538	74.3253	74.3253	35	67.7588	67.7588	35	79.0051	79.0051	35	70.2061	70.2061	35
3	1.98891	0.51633	74.3539	74.3539	35	67.7861	67.7861	35	79.0145	79.0145	35	70.2212	70.2212	35
3.002	1.98994	0.516122	74.3825	74.3825	35	67.8134	67.8134	35	79.0238	79.0238	35	70.2364	70.2364	35
3.004	1.99097	0.515915	74.4111	74.4111	35	67.8407	67.8407	35	79.0332	79.0332	35	70.2515	70.2515	35
3.006	1.992	0.515707	74.4396	74.4396	35	67.8679	67.8679	35	79.0425	79.0425	35	70.2667	70.2667	35
3.008	1.99304	0.5155	74.4682	74.4682	35	67.8952	67.8952	35	79.0519	79.0519	35	70.2818	70.2818	35
3.01	1.99407	0.515293	74.4968	74.4968	35	67.9225	67.9225	35	79.0613	79.0613	35	70.297	70.297	35
3.012	1.9951	0.515086	74.5254	74.5254	35	67.9498	67.9498	35	79.0706	79.0706	35	70.3121	70.3121	35
3.014	1.99613	0.51488	74.5539	74.5539	35	67.977	67.977	35	79.08	79.08	35	70.3273	70.3273	35
3.016	1.99716	0.514673	74.5825	74.5825	35	68.0043	68.0043	35	79.0894	79.0894	35	70.3424	70.3424	35
3.018	1.99818	0.514467	74.6111	74.6111	35	68.0316	68.0316	35	79.0987	79.0987	35	70.3576	70.3576	35
3.02	1.99921	0.514261	74.6397	74.6397	35	68.0588	68.0588	35	79.1081	79.1081	35	70.3727	70.3727	35
3.022	2.00024	0.514055	74.6682	74.6682	35	68.0861	68.0861	35	79.1175	79.1175	35	70.3879	70.3879	35
3.024	2.00127	0.513849	74.6968	74.6968	35	68.1134	68.1134	35	79.1268	79.1268	35	70.397	70.397	35
3.026	2.0023	0.513689	74.7254	74.7254	35	68.1346	68.1346	35	79.1362	79.1362	35	70.4061	70.4061	35
3.028	2.00332	0.513529	74.754	74.754	35	68.1558	68.1558	35	79.1455	79.1455	35	70.4152	70.4152	35
3.03	2.00435	0.513369	74.7765	74.7765	35	68.177	68.177	35	79.1549	79.1549	35	70.4242	70.4242	35
3.032	2.00538	0.51321	74.799	74.799	35	68.1982	68.1982	35	79.1643	79.1643	35	70.4333	70.4333	35
3.034	2.0064	0.51305	74.8215	74.8215	35	68.2195	68.2195	35	79.1736	79.1736	35	70.4424	70.4424	35
3.036	2.00743	0.512891	74.844	74.844	35	68.2407	68.2407	35	79.183	79.183	35	70.4515	70.4515	35
3.038	2.00845	0.512731	74.8665	74.8665	35	68.2619	68.2619	35	79.1924	79.1924	35	70.4606	70.4606	35
3.04	2.00948	0.512572	74.8891	74.8891	35	68.2831	68.2831	35	79.2017	79.2017	35	70.4697	70.4697	35
3.042	2.0105	0.512413	74.9116	74.9116	35	68.3043	68.3043	35	79.2111	79.2111	35	70.4788	70.4788	35
3.044	2.01153	0.512254	74.9341	74.9341	35	68.3255	68.3255	35	79.2205	79.2205	35	70.4879	70.4879	35
3.046	2.01255	0.512095	74.9566	74.9566	35	68.3467	68.3467	35	79.2298	79.2298	35	70.497	70.497	35
3.048	2.01358	0.511936	74.9791	74.9791	35	68.3679	68.3679	35	79.2392	79.2392	35	70.5061	70.5061	35
3.05	2.0146	0.511777	75.0016	75.0016	35	68.3892	68.3892	35	79.2485	79.2485	35	70.5152	70.5152	35
3.052	2.01562	0.511618	75.0181	75.0181	35	68.4104	68.4104	35	79.2518	79.2518	35	70.5242	70.5242	35
3.054	2.01665	0.51146	75.0345	75.0345	35	68.4316	68.4316	35	79.2551	79.2551	35	70.5333	70.5333	35
3.056	2.01767	0.511301	75.051	75.051	35	68.4528	68.4528	35	79.2585	79.2585	35	70.5424	70.5424	35
3.058	2.01869	0.511143	75.0675	75.0675	35	68.474	68.474	35	79.2618	79.2618	35	70.5515	70.5515	35
3.06	2.01971	0.510985	75.0839	75.0839	35	68.4952	68.4952	35	79.2651	79.2651	35	70.5606	70.5606	35
3.062	2.02073	0.510826	75.1004	75.1004	35	68.5164	68.5164	35	79.2684	79.2684	35	70.5697	70.5697	35
3.064	2.02176	0.510668	75.1168	75.1168	35	68.5376	68.5376	35	79.2717	79.2717	35	70.5788	70.5788	35
3.066	2.02278	0.51051	75.1333	75.1333	35	68.5588	68.5588	35	79.275	79.275	35	70.5879	70.5879	35
3.068	2.0238	0.510352	75.1497	75.1497	35	68.5801	68.5801	35	79.2783	79.2783	35	70.597	70.597	35
3.07	2.02482	0.510195	75.1662	75.1662	35	68.6013	68.6013	35	79.2816	79.2816	35	70.6061	70.6061	35
3.072	2.02584	0.510037	75.1826	75.1826	35	68.6225	68.6225	35	79.2849	79.2849	35	70.6152	70.6152	35
3.074	2.02686	0.509879	75.1991	75.1991	35	68.6437	68.6437	35	79.2882	79.2882	35	70.6242	70.6242	35
3.076	2.02788	0.509722	75.2155	75.2155	35	68.6649	68.6649	35	79.2915	79.2915	35	70.6333	70.6333	35
3.078	2.0289	0.509564	75.232	75.232	35	68.6861	68.6861	35	79.2948	79.2948	35	70.6424	70.6424	35
3.08	2.02991	0.509407	75.2485	75.2485	35	68.7073	68.7073	35	79.2981	79.2981	35	70.6515	70.6515	35
3.082	2.03093	0.50925	75.2649	75.2649	35	68.7285	68.7285	35	79.3014	79.3014	35	70.6606	70.6606	35
3.084	2.03195	0.509093	75.2753	75.2753	35	68.7498	68.7498	35	79.3044	79.3044	35	70.6697	70.6697	35
3.086	2.03297	0.508936	75.2857	75.2857	35	68.771	68.771	35	79.3075	79.3075	35	70.6788	70.6788	35
3.088	2.03399	0.508779	75.2961	75.2961	35	68.7922	68.7922	35	79.3105	79.3105	35	70.6879	70.6879	35
3.09	2.035	0.508622	75.3065	75.3065	35	68.8134	68.8134	35	79.3135	79.3135	35	70.697	70.697	35
3.092	2.03602	0.508465	75.3169	75.3169	35	68.8346	68.8346	35	79.3165	79.3165	35	70.7061	70.7061	35
3.094	2.03704	0.508309	75.3273	75.3273	35	68.8558	68.8558	35	79.3196	79.3196	35	70.7152	70.7152	35
3.096	2.03805	0.508152	75.3377	75.3377	35	68.877	68.877	35	79.3226	79.3226	35	70.7242	70.7242	35
3.098	2.03907	0.507996	75.3481	75.3481	35	68.8982	68.8982	35	79.3256	79.3256	35	70.7333	70.7333	35
3.1	2.04009	0.507839	75.3585	75.3585	35	68.9195	68.9195	35	79.3287	79.3287	35	70.7424	70.7424	35
3.102	2.0411	0.507683	75.3688	75.3688	35	68.9407	68.9407	35	79.3317	79.3317	35	70.7455	70.7455	35
3.104	2.04212	0.507571	75.3792	75.3792	35	68.9558	68.9558	35	79.3347	79.3347	35	70.7485	70.7485	35
3.106	2.04313	0.50746	75.3896	75.3896	35	68.971	68.971	35	79.3378	79.3378	35	70.7515	70.7515	35
3.108	2.04415	0.507348	75.4	75.4	35	68.9861	68.9861	35	79.3408	79.3408	35	70.7545	70.7545	35
3.11	2.04516	0.507237	75.4044	75.4044	35	69.0013	69.0013	35	79.3438	79.3438	35	70.7576	70.7576	35
3.112	2.04617	0.507126	75.4087	75.4087	35	69.0164	69.0164	35	79.3468	79.3468	35	70.7606	70.7606	35
3.114	2.04719	0.507014	75.413	75.413	35	69.0316	69.0316	35	79.3499	79.3499	35	70.7636	70.7636	35
3.116	2.0482	0.506903	75.4174	75.4174	35	69.0467	69.0467	35	79.3529	79.3529	35	70.7667	70.7667	35
3.118	2.04922	0.506792	75.4217	75.4217	35	69.0619	69.0619	35	79.3559	79.3559	35	70.7697	70.7697	35
3.12	2.05023	0.506681	75.426	75.426	35	69.077	69.077	35	79.359	79.359	35	70.7727	70.7727	35
3.122	2.05124	0.50657	75.4304	75.4304	35	69.0922	69.0922	35	79.362	79.362	35	70.7758	70.7758	35
3.124	2.05226	0.506459	75.4347	75.4347	35	69.1073	69.1073	35	79.3711	79.3711	35	70.7788	70.7788	35
3.126	2.05327	0.506348	75.439	75.439	35	69.1225	69.1225	35	79.3802	79.3802	35	70.7818	70.7818	35
3.128	2.05428	0.506237	75.4434	75.4434	35	69.1376	69.1376	35	79.3893	79.3893	35	70.7848	70.7848	35
3.13	2.05529	0.506126	75.4477	75.4477	35	69.1528	69.1528	35	79.3984	79.3984	35	70.7879	70.7879	35
3.132	2.0563	0.506015	75.452	75.452	35	69.1679	69.1679	35	79.4075	79.4075	35	70.7909	70.7909	35
3.134	2.05732	0.505948	75.4564	75.4564	35	69.177	69.177	35	79.4165	79.4165	35	70.7909	70.7909	35
3.136	2.05833	0.505882	75.4607	75.4607	35	69.1861	69.1861	35	79.4256	79.4256	35	70.7909	70.7909	35
3.138	2.05934	0.505815	75.4607	75.4607	35	69.1952	69.1952	35	79.4287	79.4287	35	70.7909	70.7909	35
3.14	2.06035	0.505749	75.4607	75.4607	35	69.2043	69.2043	35	79.4317	79.4317	35	70.7909	70.7909	35
3.142	2.06136	0.505682	75.4607	75.4607	35	69.2134	69.2134	35	79.4347	79.4347	35	70.7909	70.7909	35
3.144	2.06237	0.505616	75.4607	75.4607	35	69.2225	69.2225	35	79.4378	79.4378	35	70.7909	70.7909	35
3.146	2.06339	0.50555	75.4607	75.4607	35	69.2316	69.2316	35	79.4408	79.4408	35	70.7909	70.7909	35
3.148	2.0644	0.505483	75.4607	75.4607	35	69.2407	69.2407	35	79.4438	79.4438	35	70.7909	70.7909	35
3.15	2.06541	0.505417	75.4607	75.4607	35	69.2498	69.2498	35	79.4468	79.4468	35	70.7909	70.7909	35
3.152	2.06642	0.505351	75.4607	75.4607	35	69.2588	69.2588	35	79.4499	79.4499	35	70.7909	70.7909	35
3.154	2.06743	0.505284	75.4607	75.4607	35	69.2679	69.2679	35	79.4529	79.4529	35	70.7909	70.7909	35
3.156	2.06844	0.505218	75.4607	75.4607	35	69.277	69.277	35	79.4559	79.4559	35	70.7909	70.7909	35
3.158	2.06945	0.505152	75.4607	75.4607	35	69.2861	69.2861	35	79.459	79.459	35	70.7909	70.7909	35
3.16	2.07046	0.505085	75.4607	75.4607	35	69.2952	69.2952	35	79.462	79.462	35	70.7909	70.7909	35
3.162	2.07147	0.505019	75.4607	75.4607	35	69.3043	69.3043	35	79.465	79.465	35	70.7909	70.7909	35
3.164	2.07248	0.504953	75.4607	75.4607	35	69.3134	69.3134	35	79.4681	79.4681	35	70.7909	70.7909	35
3.166	2.07349	0.504887	75.4607	75.4607	35	69.3225	69.3225	35	79.4711	79.4711	35	70.7909	70.7909	35
3.168	2.0745	0.50482	75.4607	75.4607	35	69.3316	69.3316	35	79.4741	79.4741	35	70.7909	70.7909	35
3.17	2.07551	0.504754	75.4607	75.4607	35	69.3407	69.3407	35	79.4771	79.4771	35	70.7909	70.7909	35
3.172	2.07652	0.504688	75.4607	75.4607	35	69.3498	69.3498	35	79.4802	79.4802	35	70.7909	70.7909	35
3.174	2.07753	0.504622	75.4607	75.4607	35	69.3588	69.3588	35	79.4832	79.4832	35	70.7909	70.7909	35
3.176	2.07854	0.504556	75.4607	75.4607	35	69.3679	69.3679	35	79.4862	79.4862	35	70.7909	70.7909	35
3.178	2.07954	0.504534	75.4607	75.4607	35	69.371	69.371	35	79.4893	79.4893	35	70.7909	70.7909	35
3.18	2.08055	0.504512	75.4607	75.4607	35	69.374	69.374	35	79.4923	79.4923	35	70.7909	70.7909	35
3.182	2.08156	0.50449	75.4607	75.4607	35	69.377	69.377	35	79.4953	79.4953	35	70.7909	70.7909	35
3.184	2.08257	0.504468	75.4607	75.4607	35	69.3801	69.3801	35	79.5044	79.5044	35	70.7909	70.7909	35
3.186	2.08358	0.504446	75.4607	75.4607	35	69.3831	69.3831	35	79.5135	79.5135	35	70.7909	70.7909	35
3.188	2.08459	0.504424	75.4607	75.4607	35	69.3861	69.3861	35	79.5226	79.5226	35	70.7939	70.7939	35
3.19	2.0856	0.504402	75.4607	75.4607	35	69.3892	69.3892	35	79.5317	79.5317	35	70.797	70.797	35
3.192	2.08661	0.50438	75.4607	75.4607	35	69.3922	69.3922	35	79.5408	79.5408	35	70.8	70.8	35
3.194	2.08762	0.504358	75.4607	75.4607	35	69.3952	69.3952	35	79.5499	79.5499	35	70.803	70.803	35
3.196	2.08862	0.504336	75.4607	75.4607	35	69.3982	69.3982	35	79.559	79.559	35	70.8061	70.8061	35
3.198	2.08963	0.504314	75.4607	75.4607	35	69.4013	69.4013	35	79.5681	79.5681	35	70.8091	70.8091	35
3.2	2.09064	0.504292	75.4607	75.4607	35	69.4043	69.4043	35	79.5771	79.5771	35	70.8121	70.8121	35
3.202	2.09165	0.504269	75.4607	75.4607	35	69.4073	69.4073	35	79.5862	79.5862	35	70.8152	70.8152	35
3.204	2.09266	0.504247	75.4607	75.4607	35	69.4104	69.4104	35	79.5953	79.5953	35	70.8182	70.8182	35
3.206	2.09367	0.504225	75.4607	75.4607	35	69.4134	69.4134	35	79.6105	79.6105	35	70.8212	70.8212	35
3.208	2.09468	0.504203	75.4607	75.4607	35	69.4164	69.4164	35	79.6256	79.6256	35	70.8242	70.8242	35
3.21	2.09568	0.504181	75.4607	75.4607	35	69.4195	69.4195	35	79.6408	79.6408	35	70.8333	70.8333	35
3.212	2.09669	0.504159	75.4607	75.4607	35	69.4225	69.4225	35	79.6559	79.6559	35	70.8424	70.8424	35
3.214	2.0977	0.504137	75.4607	75.4607	35	69.4255	69.4255	35	79.6711	79.6711	35	70.8515	70.8515	35
3.216	2.09871	0.504115	75.4607	75.4607	35	69.4285	69.4285	35	79.6862	79.6862	35	70.8606	70.8606	35
3.218	2.09972	0.504093	75.4607	75.4607	35	69.4316	69.4316	35	79.7014	79.7014	35	70.8697	70.8697	35
3.22	2.10073	0.504071	75.4607	75.4607	35	69.4346	69.4346	35	79.7165	79.7165	35	70.8788	70.8788	35
3.222	2.10173	0.504049	75.4607	75.4607	35	69.4376	69.4376	35	79.7317	79.7317	35	70.8879	70.8879	35
3.224	2.10274	0.504027	75.4607	75.4607	35	69.4407	69.4407	35	79.7468	79.7468	35	70.897	70.897	35
3.226	2.10375	0.504005	75.4607	75.4607	35	69.4437	69.4437	35	79.762	79.762	35	70.9061	70.9061	35
3.228	2.10476	0.503983	75.4607	75.4607	35	69.4467	69.4467	35	79.7771	79.7771	35	70.9152	70.9152	35
3.23	2.10577	0.503961	75.4607	75.4607	35	69.4498	69.4498	35	79.7923	79.7923	35	70.9242	70.9242	35
3.232	2.10677	0.503939	75.4607	75.4607	35	69.4528	69.4528	35	79.8075	79.8075	35	70.9333	70.9333	35
3.234	2.10778	0.503917	75.4607	75.4607	35	69.4558	69.4558	35	79.8226	79.8226	35	70.9424	70.9424	35
3.236	2.10879	0.503895	75.4607	75.4607	35	69.4588	69.4588	35	79.8378	79.8378	35	70.9515	70.9515	35
