t_real	tv	d_tv	p_c_x	p_c_y	p_c_z	Rc_00	Rc_01	Rc_02	Rc_10	Rc_11	Rc_12	Rc_20	Rc_21	Rc_22	p_d_x	p_d_y	p_d_z	Rd_00	Rd_01	Rd_02	Rd_10	Rd_11	Rd_12	Rd_20	Rd_21	Rd_22
10.274	4.90852	0.346241	-0.00630551	-0.0128324	0.28439	0.998813	0.0218677	0.0435342	-0.028001	0.988936	0.145677	-0.0398669	-0.146723	0.988374	0.0079794	-0.00397939	0.260477	0.999926	0.0120959	0.00117836	-0.0121373	0.998871	0.0459381	-0.000621364	-0.045949	0.998944
10.276	4.90921	0.34621	-0.00610339	-0.0128396	0.284246	0.998799	0.0218213	0.043859	-0.0279836	0.989006	0.145206	-0.0402083	-0.146259	0.988429	0.0081196	-0.00397939	0.260417	0.999926	0.0120962	0.00117627	-0.0121372	0.998886	0.0455929	-0.000623463	-0.0456038	0.998959
10.278	4.9099	0.34618	-0.0059003	-0.0128467	0.284103	0.998786	0.0217747	0.044184	-0.0279657	0.989075	0.144734	-0.0405498	-0.145794	0.988484	0.00825997	-0.00397939	0.260358	0.999926	0.0120964	0.00117419	-0.0121372	0.998902	0.0452477	-0.000625563	-0.0452586	0.998975
10.28	4.9106	0.346149	-0.0059003	-0.0128467	0.284103	0.998786	0.0217747	0.044184	-0.0279657	0.989075	0.144734	-0.0405498	-0.145794	0.988484	0.0084005	-0.00397939	0.2603	0.999926	0.0120967	0.0011721	-0.0121371	0.998918	0.0449024	-0.000627663	-0.0449133	0.998991
10.282	4.91129	0.346118	-0.00570729	-0.0128534	0.283967	0.998773	0.0217305	0.0444916	-0.0279485	0.989141	0.144289	-0.040873	-0.145355	0.988535	0.00854121	-0.00397939	0.260242	0.999926	0.0120969	0.00117002	-0.0121371	0.998933	0.0445572	-0.000629763	-0.0445681	0.999006
10.284	4.91198	0.346088	-0.00550331	-0.0128604	0.283825	0.99876	0.0216841	0.0448155	-0.0279301	0.98921	0.143819	-0.0412133	-0.144893	0.988589	0.00868207	-0.00397939	0.260184	0.999926	0.0120972	0.00116793	-0.012137	0.998948	0.0442119	-0.000631863	-0.0442228	0.999021
10.286	4.91267	0.346057	-0.00550331	-0.0128604	0.283825	0.99876	0.0216841	0.0448155	-0.0279301	0.98921	0.143819	-0.0412133	-0.144893	0.988589	0.0088231	-0.00397939	0.260127	0.999926	0.0120974	0.00116584	-0.0121369	0.998964	0.0438666	-0.000633962	-0.0438775	0.999037
10.288	4.91337	0.346027	-0.00529897	-0.0128673	0.283683	0.998746	0.0216379	0.0451382	-0.0279115	0.989278	0.14335	-0.0415525	-0.144431	0.988642	0.00896429	-0.00397939	0.26007	0.999926	0.0120977	0.00116376	-0.0121369	0.998979	0.0435213	-0.000636062	-0.0435322	0.999052
10.29	4.91406	0.345996	-0.00509417	-0.0128741	0.283543	0.998733	0.0215919	0.0454599	-0.0278926	0.989347	0.142882	-0.0418905	-0.143969	0.988695	0.00910564	-0.00397939	0.260014	0.999926	0.0120979	0.00116167	-0.0121368	0.998994	0.043176	-0.000638162	-0.0431869	0.999067
10.292	4.91475	0.345965	-0.00491045	-0.0128802	0.283417	0.998721	0.0215509	0.0457471	-0.0278755	0.989408	0.142462	-0.0421923	-0.143555	0.988742	0.00924714	-0.00397939	0.259958	0.999926	0.0120982	0.00115959	-0.0121367	0.999009	0.0428307	-0.000640262	-0.0428416	0.999082
10.294	4.91544	0.345935	-0.00489963	-0.0128805	0.28341	0.99872	0.0215485	0.0457639	-0.0278745	0.989411	0.142438	-0.04221	-0.143531	0.988745	0.00938881	-0.00397939	0.259902	0.999926	0.0120984	0.0011575	-0.0121367	0.999023	0.0424854	-0.000642362	-0.0424963	0.999096
10.296	4.91613	0.345904	-0.0047045	-0.0128869	0.283277	0.998707	0.0215052	0.0460674	-0.0278562	0.989476	0.141993	-0.042529	-0.143093	0.988795	0.00953063	-0.00397939	0.259847	0.999926	0.0120987	0.00115541	-0.0121366	0.999038	0.0421401	-0.000644462	-0.042151	0.999111
10.298	4.91682	0.345874	-0.0044978	-0.0128936	0.283137	0.998693	0.0214596	0.0463874	-0.0278365	0.989543	0.141525	-0.0428653	-0.142631	0.988847	0.0096726	-0.00397939	0.259793	0.999926	0.0120989	0.00115333	-0.0121365	0.999053	0.0417948	-0.000646562	-0.0418057	0.999126
10.3	4.91752	0.345843	-0.0044978	-0.0128936	0.283137	0.998693	0.0214596	0.0463874	-0.0278365	0.989543	0.141525	-0.0428653	-0.142631	0.988847	0.00981473	-0.00397939	0.259738	0.999926	0.0120991	0.00115124	-0.0121365	0.999067	0.0414494	-0.000648661	-0.0414603	0.99914
10.302	4.91821	0.345813	-0.00429026	-0.0129002	0.282998	0.998679	0.0214139	0.0467073	-0.0278165	0.989611	0.141056	-0.0432015	-0.142169	0.988899	0.00995701	-0.00397939	0.259685	0.999926	0.0120994	0.00114915	-0.0121364	0.999081	0.0411041	-0.000650761	-0.041115	0.999154
10.304	4.9189	0.345782	-0.0040818	-0.0129068	0.282859	0.998665	0.0213683	0.0470274	-0.0277963	0.989678	0.140587	-0.0435379	-0.141706	0.988951	0.0100994	-0.00397939	0.259631	0.999926	0.0120996	0.00114706	-0.0121363	0.999095	0.0407587	-0.000652861	-0.0407696	0.999168
10.306	4.91959	0.345752	-0.0040818	-0.0129068	0.282859	0.998665	0.0213683	0.0470274	-0.0277963	0.989678	0.140587	-0.0435379	-0.141706	0.988951	0.010242	-0.00397939	0.259578	0.999926	0.0120999	0.00114498	-0.0121363	0.999109	0.0404133	-0.000654961	-0.0404243	0.999182
10.308	4.92028	0.345721	-0.0038726	-0.0129133	0.28272	0.998651	0.0213227	0.0473472	-0.0277757	0.989745	0.140118	-0.0438739	-0.141244	0.989002	0.0103847	-0.00397939	0.259526	0.999926	0.0121001	0.00114289	-0.0121362	0.999123	0.040068	-0.000657061	-0.0400789	0.999196
10.31	4.92097	0.345691	-0.00366327	-0.0129197	0.282583	0.998637	0.0212773	0.0476658	-0.0277548	0.989812	0.139649	-0.0442088	-0.140781	0.989053	0.0105276	-0.00397939	0.259474	0.999926	0.0121004	0.0011408	-0.0121361	0.999137	0.0397226	-0.00065916	-0.0397335	0.99921
10.312	4.92166	0.34566	-0.00345373	-0.012926	0.282446	0.998622	0.0212321	0.0479829	-0.0277337	0.989879	0.13918	-0.0445421	-0.140319	0.989104	0.0106706	-0.00397939	0.259422	0.999926	0.0121006	0.00113871	-0.012136	0.999151	0.0393772	-0.00066126	-0.0393881	0.999224
10.314	4.92236	0.345629	-0.00345373	-0.012926	0.282446	0.998622	0.0212321	0.0479829	-0.0277337	0.989879	0.13918	-0.0445421	-0.140319	0.989104	0.0108138	-0.00397939	0.259371	0.999926	0.0121008	0.00113663	-0.012136	0.999164	0.0390318	-0.00066336	-0.0390427	0.999237
10.316	4.92305	0.345599	-0.00324387	-0.0129322	0.28231	0.998608	0.0211872	0.0482984	-0.0277123	0.989945	0.138712	-0.0448739	-0.139858	0.989154	0.0109571	-0.00397939	0.259321	0.999926	0.0121011	0.00113454	-0.0121359	0.999178	0.0386864	-0.00066546	-0.0386973	0.999251
10.318	4.92374	0.345568	-0.00303357	-0.0129383	0.282174	0.998594	0.0211424	0.0486127	-0.0276906	0.990011	0.138244	-0.0452043	-0.139396	0.989204	0.0111005	-0.00397939	0.25927	0.999926	0.0121013	0.00113245	-0.0121358	0.999191	0.038341	-0.00066756	-0.0383519	0.999264
10.32	4.92443	0.345538	-0.00283386	-0.0129439	0.282047	0.99858	0.0211001	0.0489095	-0.0276697	0.990073	0.137801	-0.0455164	-0.138958	0.989252	0.0112441	-0.00397939	0.25922	0.999926	0.0121015	0.00113036	-0.0121357	0.999204	0.0379956	-0.000669659	-0.0380065	0.999277
10.322	4.92512	0.345507	-0.00282275	-0.0129443	0.28204	0.99858	0.0210978	0.048926	-0.0276686	0.990077	0.137776	-0.0455337	-0.138934	0.989254	0.0113878	-0.00397939	0.259171	0.999926	0.0121018	0.00112828	-0.0121357	0.999217	0.0376502	-0.000671759	-0.0376611	0.99929
10.324	4.92581	0.345477	-0.00262244	-0.0129499	0.281912	0.998566	0.0210556	0.0492221	-0.0276474	0.990139	0.137332	-0.0458451	-0.138496	0.989301	0.0115317	-0.00397939	0.259122	0.999926	0.012102	0.00112619	-0.0121356	0.99923	0.0373048	-0.000673859	-0.0373157	0.999303
10.326	4.9265	0.345446	-0.0024103	-0.0129557	0.281778	0.998551	0.021011	0.0495341	-0.0276247	0.990205	0.136864	-0.0461733	-0.138035	0.989351	0.0116757	-0.00397939	0.259074	0.999926	0.0121022	0.0011241	-0.0121355	0.999243	0.0369593	-0.000675958	-0.0369703	0.999316
10.328	4.92719	0.345416	-0.0024103	-0.0129557	0.281778	0.998551	0.021011	0.0495341	-0.0276247	0.990205	0.136864	-0.0461733	-0.138035	0.989351	0.0118198	-0.00397939	0.259026	0.999926	0.0121025	0.00112201	-0.0121354	0.999256	0.0366139	-0.000678058	-0.0366248	0.999329
10.33	4.92788	0.345386	-0.00219747	-0.0129615	0.281645	0.998537	0.0209666	0.0498457	-0.0276018	0.99027	0.136397	-0.0465009	-0.137573	0.989399	0.0119641	-0.00397939	0.258978	0.999926	0.0121027	0.00111992	-0.0121354	0.999268	0.0362685	-0.000680157	-0.0362794	0.999341
10.332	4.92857	0.345355	-0.00219747	-0.0129615	0.281645	0.998537	0.0209666	0.0498457	-0.0276018	0.99027	0.136397	-0.0465009	-0.137573	0.989399	0.0121085	-0.00397939	0.258931	0.999926	0.0121029	0.00111784	-0.0121353	0.999281	0.0359231	-0.000682257	-0.035934	0.999354
10.334	4.92927	0.345325	-0.00197327	-0.0129674	0.281505	0.998521	0.02092	0.0501722	-0.0275772	0.990338	0.135904	-0.0468443	-0.137087	0.989451	0.012253	-0.00397939	0.258884	0.999926	0.0121032	0.00111575	-0.0121352	0.999293	0.0355776	-0.000684357	-0.0355885	0.999366
10.336	4.92996	0.345294	-0.00176015	-0.0129729	0.281373	0.998507	0.0208759	0.0504805	-0.0275536	0.990403	0.135436	-0.0471687	-0.136625	0.989499	0.0123976	-0.00397939	0.258838	0.999926	0.0121034	0.00111366	-0.0121351	0.999305	0.0352322	-0.000686456	-0.0352431	0.999379
10.338	4.93065	0.345264	-0.00155801	-0.0129779	0.281249	0.998493	0.0208344	0.0507709	-0.0275309	0.990464	0.134993	-0.0474743	-0.136187	0.989545	0.0125424	-0.00397939	0.258792	0.999926	0.0121036	0.00111157	-0.012135	0.999318	0.0348867	-0.000688555	-0.0348977	0.999391
10.34	4.93134	0.345233	-0.00155801	-0.0129779	0.281249	0.998493	0.0208344	0.0507709	-0.0275309	0.990464	0.134993	-0.0474743	-0.136187	0.989545	0.0126873	-0.00397939	0.258747	0.999926	0.0121038	0.00110948	-0.012135	0.99933	0.0345413	-0.000690655	-0.0345522	0.999403
10.342	4.93203	0.345203	-0.0013443	-0.0129831	0.281119	0.998478	0.0207908	0.0510761	-0.0275068	0.990528	0.134525	-0.0477954	-0.135725	0.989593	0.0128323	-0.00397939	0.258702	0.999926	0.0121041	0.00110739	-0.0121349	0.999341	0.0341959	-0.000692754	-0.0342068	0.999415
10.344	4.93272	0.345172	-0.00114143	-0.0129879	0.280996	0.998464	0.0207497	0.0513639	-0.0274836	0.990589	0.134082	-0.0480984	-0.135288	0.989638	0.0129775	-0.00397939	0.258657	0.999926	0.0121043	0.0011053	-0.0121348	0.999353	0.0338504	-0.000694853	-0.0338613	0.999426
10.346	4.93341	0.345142	-0.00114143	-0.0129879	0.280996	0.998464	0.0207497	0.0513639	-0.0274836	0.990589	0.134082	-0.0480984	-0.135288	0.989638	0.0131227	-0.00397939	0.258613	0.999926	0.0121045	0.00110322	-0.0121347	0.999365	0.033505	-0.000696953	-0.0335159	0.999438
10.348	4.9341	0.345112	-0.000926739	-0.0129928	0.280867	0.99845	0.0207064	0.0516669	-0.0274588	0.990653	0.133614	-0.0484173	-0.134826	0.989686	0.0132681	-0.00397939	0.25857	0.999926	0.0121048	0.00110113	-0.0121346	0.999376	0.0331595	-0.000699052	-0.0331704	0.999449
10.35	4.93479	0.345081	-0.000722753	-0.0129974	0.280745	0.998436	0.0206654	0.0519531	-0.0274351	0.990713	0.133172	-0.0487186	-0.134389	0.98973	0.0134136	-0.00397939	0.258526	0.999926	0.012105	0.00109904	-0.0121345	0.999388	0.0328141	-0.000701151	-0.032825	0.999461
10.352	4.93548	0.345051	-0.0005181	-0.0130018	0.280623	0.998422	0.0206244	0.052239	-0.027411	0.990773	0.132729	-0.0490196	-0.133951	0.989775	0.0135593	-0.00397939	0.258484	0.999926	0.0121052	0.00109695	-0.0121344	0.999399	0.0324686	-0.00070325	-0.0324795	0.999472
10.354	4.93617	0.34502	-0.000324133	-0.0130059	0.280509	0.998408	0.0205857	0.0525089	-0.027388	0.99083	0.132311	-0.0493036	-0.133538	0.989816	0.013705	-0.00397939	0.258442	0.999926	0.0121054	0.00109486	-0.0121344	0.99941	0.0321232	-0.000705349	-0.0321341	0.999483
10.356	4.93686	0.34499	-0.000312701	-0.0130062	0.280502	0.998407	0.0205834	0.0525247	-0.0273866	0.990833	0.132286	-0.0493203	-0.133514	0.989819	0.0138509	-0.00397939	0.2584	0.999926	0.0121056	0.00109277	-0.0121343	0.999421	0.0317777	-0.000707448	-0.0317886	0.999494
10.358	4.93755	0.34496	-0.000106712	-0.0130104	0.280381	0.998393	0.0205425	0.0528099	-0.027362	0.990893	0.131843	-0.0496205	-0.133076	0.989863	0.0139968	-0.00397939	0.258358	0.999926	0.0121059	0.00109068	-0.0121342	0.999432	0.0314323	-0.000709547	-0.0314432	0.999505
10.36	4.93824	0.344929	9.93864e-05	-0.0130146	0.280261	0.998379	0.0205018	0.0530942	-0.027337	0.990953	0.131396	-0.04992	-0.132634	0.989907	0.0141429	-0.00397939	0.258317	0.999926	0.0121061	0.00108859	-0.0121341	0.999443	0.0310868	-0.000711646	-0.0310977	0.999516
10.362	4.93893	0.344899	9.93864e-05	-0.0130146	0.280261	0.998379	0.0205018	0.0530942	-0.027337	0.990953	0.131396	-0.04992	-0.132634	0.989907	0.0142891	-0.00397939	0.258277	0.999926	0.0121063	0.0010865	-0.012134	0.999454	0.0307414	-0.000713745	-0.0307523	0.999527
10.364	4.93962	0.344868	0.000317131	-0.0130189	0.280135	0.998364	0.0204591	0.053393	-0.0273103	0.991016	0.130923	-0.0502348	-0.132167	0.989954	0.0144354	-0.00397939	0.258237	0.999926	0.0121065	0.00108441	-0.0121339	0.999464	0.0303959	-0.000715843	-0.0304069	0.999537
10.366	4.94031	0.344859	0.000535189	-0.0130232	0.28001	0.998349	0.0204165	0.0536907	-0.0272833	0.99108	0.130449	-0.0505484	-0.131699	0.99	0.0145818	-0.00397939	0.258197	0.999926	0.0121068	0.00108232	-0.0121338	0.999475	0.0300505	-0.000717942	-0.0300614	0.999548
10.368	4.941	0.344849	0.000742162	-0.0130272	0.279892	0.998335	0.0203763	0.0539717	-0.0272575	0.991139	0.13	-0.0508446	-0.131255	0.990044	0.0147284	-0.00397939	0.258158	0.999926	0.012107	0.00108023	-0.0121337	0.999485	0.029705	-0.000720041	-0.0297159	0.999558
10.37	4.94169	0.344839	0.000742162	-0.0130272	0.279892	0.998335	0.0203763	0.0539717	-0.0272575	0.991139	0.13	-0.0508446	-0.131255	0.990044	0.014875	-0.00397939	0.258119	0.999926	0.0121072	0.00107815	-0.0121336	0.999495	0.0293595	-0.00072214	-0.0293704	0.999568
10.372	4.94238	0.344829	0.000949607	-0.0130312	0.279774	0.99832	0.0203362	0.054252	-0.0272313	0.991199	0.129551	-0.0511399	-0.130811	0.990088	0.0150218	-0.00397939	0.258081	0.999926	0.0121074	0.00107606	-0.0121335	0.999505	0.029014	-0.000724239	-0.0290249	0.999578
10.374	4.94307	0.344819	0.00119234	-0.0130358	0.279638	0.998303	0.0202894	0.0545783	-0.0272004	0.991268	0.129027	-0.0514839	-0.130292	0.990138	0.0151687	-0.00397939	0.258043	0.999926	0.0121076	0.00107397	-0.0121334	0.999515	0.0286685	-0.000726338	-0.0286794	0.999588
10.376	4.94376	0.34481	0.00119234	-0.0130358	0.279638	0.998303	0.0202894	0.0545783	-0.0272004	0.991268	0.129027	-0.0514839	-0.130292	0.990138	0.0153156	-0.00397939	0.258006	0.999926	0.0121078	0.00107188	-0.0121333	0.999525	0.0283229	-0.000728437	-0.0283338	0.999598
10.378	4.94445	0.3448	0.00141273	-0.0130399	0.279514	0.998288	0.0202471	0.0548732	-0.0271721	0.99133	0.128552	-0.0517947	-0.129823	0.990183	0.0154627	-0.00397939	0.257969	0.999926	0.012108	0.00106978	-0.0121332	0.999535	0.0279774	-0.000730536	-0.0279883	0.999608
10.38	4.94514	0.34479	0.00162224	-0.0130439	0.279398	0.998273	0.0202069	0.0551523	-0.027145	0.991389	0.128103	-0.0520888	-0.129379	0.990226	0.0156099	-0.00397939	0.257933	0.999926	0.0121083	0.00106769	-0.0121331	0.999545	0.0276318	-0.000732635	-0.0276427	0.999618
10.382	4.94582	0.34478	0.00183187	-0.0130478	0.279282	0.998259	0.0201669	0.0554303	-0.0271177	0.991448	0.127657	-0.0523818	-0.128938	0.990268	0.0157572	-0.00397939	0.257897	0.999926	0.0121085	0.0010656	-0.012133	0.999554	0.0272862	-0.000734734	-0.0272971	0.999627
10.384	4.94651	0.344771	0.00184351	-0.013048	0.279276	0.998258	0.0201647	0.0554457	-0.0271162	0.991451	0.127633	-0.052398	-0.128914	0.99027	0.0159046	-0.00397939	0.257861	0.999926	0.0121087	0.00106351	-0.012133	0.999563	0.0269406	-0.000736834	-0.0269515	0.999636
10.386	4.9472	0.344761	0.00206476	-0.0130521	0.279155	0.998243	0.0201226	0.0557373	-0.0270872	0.991512	0.127165	-0.0527053	-0.128451	0.990314	0.0160522	-0.00397939	0.257826	0.999926	0.0121089	0.00106142	-0.0121329	0.999573	0.0265949	-0.000738933	-0.0266059	0.999646
10.388	4.94789	0.344751	0.0022861	-0.0130562	0.279035	0.998227	0.0200808	0.0560269	-0.027058	0.991572	0.126698	-0.0530105	-0.127989	0.990358	0.0161998	-0.00397939	0.257791	0.999926	0.0121091	0.00105933	-0.0121328	0.999582	0.0262493	-0.000741032	-0.0262602	0.999655
10.39	4.94858	0.344741	0.0022861	-0.0130562	0.279035	0.998227	0.0200808	0.0560269	-0.027058	0.991572	0.126698	-0.0530105	-0.127989	0.990358	0.0163475	-0.00397939	0.257757	0.999926	0.0121093	0.00105724	-0.0121326	0.999591	0.0259036	-0.000743132	-0.0259146	0.999664
10.392	4.94927	0.344731	0.00250766	-0.0130602	0.278916	0.998212	0.0200392	0.0563147	-0.0270286	0.991633	0.126232	-0.0533139	-0.127528	0.990401	0.0164953	-0.00397939	0.257723	0.999926	0.0121095	0.00105515	-0.0121325	0.9996	0.025558	-0.000745231	-0.0255689	0.999673
10.394	4.94996	0.344722	0.00272954	-0.0130643	0.278797	0.998197	0.0199978	0.0566008	-0.0269988	0.991693	0.125765	-0.0536155	-0.127067	0.990444	0.0166432	-0.00397939	0.25769	0.999926	0.0121097	0.00105306	-0.0121324	0.999608	0.0252123	-0.00074733	-0.0252232	0.999682
10.396	4.95065	0.344712	0.00272954	-0.0130643	0.278797	0.998197	0.0199978	0.0566008	-0.0269988	0.991693	0.125765	-0.0536155	-0.127067	0.990444	0.0167912	-0.00397939	0.257657	0.999926	0.0121099	0.00105097	-0.0121323	0.999617	0.0248666	-0.00074943	-0.0248775	0.99969
10.398	4.95134	0.344702	0.002987	-0.0130689	0.27866	0.998179	0.0199501	0.0569304	-0.026964	0.991762	0.125225	-0.0539632	-0.126532	0.990494	0.0169393	-0.00397939	0.257625	0.999926	0.0121102	0.00104887	-0.0121322	0.999626	0.0245209	-0.000751529	-0.0245318	0.999699
10.4	4.95203	0.344692	0.00318645	-0.0130725	0.278555	0.998165	0.0199133	0.0571843	-0.0269368	0.991815	0.124808	-0.0542309	-0.126119	0.990532	0.0170875	-0.00397939	0.257593	0.999926	0.0121104	0.00104678	-0.0121321	0.999634	0.0241752	-0.000753629	-0.0241861	0.999707
10.402	4.95272	0.344683	0.0031982	-0.0130727	0.278549	0.998164	0.0199111	0.0571992	-0.0269352	0.991818	0.124783	-0.0542466	-0.126095	0.990534	0.0172358	-0.00397939	0.257561	0.999926	0.0121106	0.00104469	-0.012132	0.999642	0.0238294	-0.000755728	-0.0238403	0.999715
10.404	4.95341	0.344673	0.00342164	-0.0130767	0.278432	0.998149	0.0198702	0.0574818	-0.0269045	0.991878	0.124316	-0.0545447	-0.125632	0.990576	0.0173842	-0.00397939	0.25753	0.999926	0.0121108	0.0010426	-0.0121319	0.999651	0.0234837	-0.000757828	-0.0234946	0.999724
10.406	4.9541	0.344663	0.00342164	-0.0130767	0.278432	0.998149	0.0198702	0.0574818	-0.0269045	0.991878	0.124316	-0.0545447	-0.125632	0.990576	0.0175326	-0.00397939	0.257499	0.999926	0.012111	0.00104051	-0.0121318	0.999659	0.0231379	-0.000759927	-0.0231488	0.999732
10.408	4.95479	0.344653	0.00364501	-0.0130808	0.278316	0.998133	0.0198295	0.0577626	-0.0268736	0.991937	0.123848	-0.0548411	-0.125169	0.990619	0.0176812	-0.00397939	0.257469	0.999926	0.0121112	0.00103841	-0.0121317	0.999667	0.0227921	-0.000762027	-0.022803	0.99974
10.41	4.95548	0.344644	0.00386824	-0.0130847	0.278201	0.998118	0.0197892	0.0580413	-0.0268425	0.991996	0.123381	-0.0551351	-0.124706	0.990661	0.0178298	-0.00397939	0.25744	0.999926	0.0121114	0.00103632	-0.0121316	0.999674	0.0224464	-0.000764126	-0.0224573	0.999748
10.412	4.95617	0.344634	0.00407969	-0.0130885	0.278094	0.998104	0.0197513	0.0583031	-0.0268128	0.992052	0.122938	-0.0554116	-0.124268	0.9907	0.0179785	-0.00397939	0.25741	0.999926	0.0121116	0.00103423	-0.0121315	0.999682	0.0221006	-0.000766226	-0.0221115	0.999755
10.414	4.95685	0.344624	0.00407969	-0.0130885	0.278094	0.998104	0.0197513	0.0583031	-0.0268128	0.992052	0.122938	-0.0554116	-0.124268	0.9907	0.0181274	-0.00397939	0.257382	0.999926	0.0121118	0.00103213	-0.0121314	0.99969	0.0217548	-0.000768326	-0.0217657	0.999763
10.416	4.95754	0.344614	0.00430299	-0.0130924	0.27798	0.998088	0.0197116	0.0585774	-0.0267813	0.992111	0.122471	-0.0557012	-0.123806	0.990742	0.0182762	-0.00397939	0.257353	0.999926	0.012112	0.00103004	-0.0121313	0.999697	0.0214089	-0.000770425	-0.0214199	0.99977
10.418	4.95823	0.344604	0.00452649	-0.0130963	0.277868	0.998073	0.0196721	0.0588499	-0.0267495	0.992169	0.122004	-0.055989	-0.123343	0.990783	0.0184252	-0.00397939	0.257325	0.999926	0.0121122	0.00102795	-0.0121312	0.999705	0.0210631	-0.000772525	-0.021074	0.999778
10.42	4.95892	0.344595	0.00452649	-0.0130963	0.277868	0.998073	0.0196721	0.0588499	-0.0267495	0.992169	0.122004	-0.055989	-0.123343	0.990783	0.0185743	-0.00397939	0.257298	0.999926	0.0121124	0.00102586	-0.012131	0.999712	0.0207173	-0.000774624	-0.0207282	0.999785
10.422	4.95961	0.344585	0.00475031	-0.0131001	0.277756	0.998058	0.0196328	0.0591207	-0.0267174	0.992227	0.121537	-0.0562751	-0.122881	0.990825	0.0187234	-0.00397939	0.257271	0.999926	0.0121126	0.00102376	-0.0121309	0.999719	0.0203714	-0.000776724	-0.0203823	0.999792
10.424	4.9603	0.344575	0.00497455	-0.013104	0.277645	0.998043	0.0195936	0.0593902	-0.0266851	0.992285	0.12107	-0.0565598	-0.122418	0.990866	0.0188726	-0.00397939	0.257244	0.999926	0.0121128	0.00102167	-0.0121308	0.999726	0.0200256	-0.000778824	-0.0200365	0.999799
10.426	4.96099	0.344565	0.00519931	-0.0131078	0.277535	0.998027	0.0195546	0.0596586	-0.0266524	0.992343	0.120603	-0.0568435	-0.121955	0.990907	0.0190219	-0.00397939	0.257218	0.999926	0.012113	0.00101958	-0.0121307	0.999733	0.0196797	-0.000780923	-0.0196906	0.999806
10.428	4.96168	0.344556	0.00519931	-0.0131078	0.277535	0.998027	0.0195546	0.0596586	-0.0266524	0.992343	0.120603	-0.0568435	-0.121955	0.990907	0.0191712	-0.00397939	0.257192	0.999926	0.0121132	0.00101748	-0.0121306	0.999739	0.0193338	-0.000783023	-0.0193448	0.999813
10.43	4.96237	0.344546	0.00542407	-0.0131116	0.277425	0.998012	0.0195158	0.0599254	-0.0266196	0.992401	0.120136	-0.0571255	-0.121492	0.990947	0.0193207	-0.00397939	0.257167	0.999926	0.0121134	0.00101539	-0.0121305	0.999746	0.018988	-0.000785122	-0.0189989	0.999819
10.432	4.96306	0.344536	0.00564861	-0.0131156	0.277316	0.997997	0.0194773	0.0601902	-0.0265866	0.992458	0.119669	-0.0574054	-0.12103	0.990988	0.0194702	-0.00397939	0.257143	0.999926	0.0121136	0.00101329	-0.0121304	0.999753	0.0186421	-0.000787222	-0.018653	0.999826
10.434	4.96375	0.344526	0.00586125	-0.0131194	0.277214	0.997983	0.0194412	0.060439	-0.0265552	0.992512	0.119227	-0.0576686	-0.120591	0.991026	0.0196198	-0.00397939	0.257118	0.999926	0.0121138	0.0010112	-0.0121302	0.999759	0.0182962	-0.000789322	-0.0183071	0.999832
10.436	4.96444	0.344526	0.00587306	-0.0131196	0.277208	0.997982	0.0194392	0.0604528	-0.0265534	0.992515	0.119202	-0.0576831	-0.120567	0.991028	0.0197694	-0.00397939	0.257094	0.999926	0.012114	0.00100911	-0.0121301	0.999765	0.0179503	-0.000791421	-0.0179612	0.999838
