t_real	tv	d_tv	e_p_x	e_p_y	e_p_z	e_o_x	e_o_y	e_o_z	e_v_lin_x	e_v_lin_y	e_v_lin_z	e_v_ang_x	e_v_ang_y	e_v_ang_z
12.984	5.792	0.319107	0.00334009	-0.00611015	-0.00795132	-0.0981203	-0.0533181	-0.000809822	-0.0424087	0.00355294	0.0290529	0.0433143	-0.0114034	-0.0172484
12.986	5.79263	0.319107	0.00325482	-0.00610291	-0.00789339	-0.0979982	-0.0533483	-0.000863766	-0.0426372	0.0036197	0.0289641	0.0432101	-0.0114634	-0.0171849
12.988	5.79327	0.319107	0.00338685	-0.00610291	-0.00784579	-0.0981677	-0.0533473	-0.000868262	0.0660164	0	0.0237989	-0.0592428	0.000256729	-0.00316956
12.99	5.79391	0.319107	0.00330212	-0.00609577	-0.00778816	-0.0980492	-0.0533785	-0.000921822	-0.0423654	0.00357042	0.028817	0.0419153	-0.0118114	-0.0170669
12.992	5.79455	0.319107	0.00321813	-0.00608873	-0.00773118	-0.0979327	-0.0534091	-0.000974745	-0.041994	0.00351986	0.0284902	0.0412434	-0.0115594	-0.0168743
12.994	5.79519	0.319107	0.00334976	-0.00608873	-0.00768247	-0.0981015	-0.053408	-0.00097923	0.0658137	0	0.024354	-0.0590171	0.000262226	-0.00316138
12.996	5.79583	0.319107	0.00327757	-0.00608215	-0.00762605	-0.0979999	-0.0534354	-0.00102893	-0.0360954	0.00329123	0.0282107	0.0360041	-0.0104166	-0.0159387
12.998	5.79646	0.319107	0.00320584	-0.00607565	-0.00756997	-0.0978979	-0.0534613	-0.00107802	-0.0358634	0.00325047	0.0280378	0.0361091	-0.00985564	-0.0157516
13	5.7971	0.319107	0.00333705	-0.00607565	-0.00752016	-0.0980661	-0.0534602	-0.00108249	0.0656063	0	0.0249073	-0.0587912	0.000267195	-0.00315264
13.002	5.79774	0.319107	0.00325432	-0.00606888	-0.00746365	-0.0979484	-0.0534859	-0.00113347	-0.0413664	0.00338655	0.0282526	0.0416337	-0.00984241	-0.0162643
13.004	5.79838	0.319107	0.00317192	-0.0060622	-0.00740739	-0.0978302	-0.0535102	-0.00118388	-0.0411998	0.00333859	0.0281323	0.0418252	-0.00933711	-0.0160885
13.006	5.79902	0.319107	0.00330271	-0.0060622	-0.00735647	-0.0979977	-0.0535092	-0.00118834	0.0653942	0	0.0254589	-0.0585649	0.00027233	-0.00314366
13.008	5.79965	0.319107	0.0032204	-0.00605562	-0.00730003	-0.0978782	-0.0535324	-0.00123825	-0.0411546	0.00328789	0.0282214	0.0422688	-0.00895369	-0.0159163
13.01	5.80029	0.319107	0.00313822	-0.00604915	-0.0072437	-0.0977577	-0.0535546	-0.00128778	-0.0410906	0.00323723	0.0281633	0.0426128	-0.00859286	-0.0157899
13.012	5.80093	0.319107	0.00326857	-0.00604915	-0.00719169	-0.0979246	-0.0535536	-0.00129222	0.0651775	0	0.0260087	-0.0583384	0.000277322	-0.00313437
13.014	5.80157	0.319107	0.00317519	-0.00604245	-0.00713489	-0.0977886	-0.0535762	-0.00134377	-0.0466889	0.00335111	0.0283979	0.0480395	-0.00877957	-0.0163424
13.016	5.80221	0.319107	0.00330526	-0.00604245	-0.00708214	-0.097955	-0.0535751	-0.0013482	0.0650305	0	0.0263742	-0.0581872	0.00027975	-0.00312767
13.018	5.80285	0.319107	0.00317912	-0.00603491	-0.00702497	-0.0977754	-0.0536015	-0.00140611	-0.063067	0.00376713	0.0285849	0.0633603	-0.0101962	-0.0180903
13.02	5.80348	0.319107	0.00309823	-0.00602884	-0.006969	-0.0976553	-0.053622	-0.00145407	-0.0404437	0.00303778	0.0279854	0.0424488	-0.00795874	-0.015276
13.022	5.80412	0.319107	0.00322785	-0.00602884	-0.00691516	-0.0978211	-0.0536209	-0.00145849	0.0648061	0	0.0269209	-0.0579602	0.000285127	-0.0031184
13.024	5.80476	0.319107	0.00314733	-0.0060229	-0.00685915	-0.0976999	-0.0536399	-0.00150592	-0.0402606	0.00297076	0.028006	0.0428314	-0.00744031	-0.0151052
13.026	5.8054	0.319107	0.00306722	-0.00601709	-0.00680337	-0.0975779	-0.0536575	-0.0015529	-0.0400544	0.00290369	0.0278901	0.0431144	-0.00694626	-0.0149635
13.028	5.80604	0.319107	0.00319637	-0.00601709	-0.00674843	-0.0977431	-0.0536564	-0.00155731	0.0645771	0	0.0274657	-0.057733	0.000289732	-0.00310849
13.03	5.80667	0.319107	0.00312741	-0.00601171	-0.00669247	-0.0976352	-0.0536719	-0.00160169	-0.034482	0.00268881	0.0279808	0.0381463	-0.00615172	-0.0142265
13.032	5.80731	0.319107	0.00301474	-0.0060053	-0.00663655	-0.0974657	-0.0536897	-0.00165461	-0.0563316	0.00320384	0.027961	0.0597698	-0.0071078	-0.0165862
13.034	5.80795	0.319107	0.00314343	-0.0060053	-0.00658053	-0.0976302	-0.0536886	-0.001659	0.0643435	0	0.0280085	-0.0575054	0.00029452	-0.00309834
13.036	5.80859	0.319107	0.00306368	-0.00599992	-0.00652435	-0.0975053	-0.0537028	-0.00170505	-0.0398758	0.00269334	0.0280902	0.0441457	-0.00573455	-0.0146694
13.038	5.80923	0.319107	0.00298394	-0.00599467	-0.00646816	-0.0973795	-0.0537161	-0.00175096	-0.0398671	0.00262474	0.0280976	0.0444239	-0.00544927	-0.0146239
13.04	5.80987	0.319107	0.00286075	-0.00598851	-0.00641245	-0.0971933	-0.0537318	-0.00180537	-0.0615959	0.0030808	0.027856	0.0656415	-0.00640649	-0.0169878
13.042	5.8105	0.319107	0.0029888	-0.00598851	-0.00635499	-0.0973569	-0.0537307	-0.00180974	0.064025	0	0.0287292	-0.0572016	0.000301887	-0.00308473
13.044	5.81114	0.319107	0.0029098	-0.00598357	-0.00629914	-0.0972317	-0.0537433	-0.00185512	-0.0395016	0.00246977	0.027922	0.0442108	-0.00514667	-0.0144618
13.046	5.81178	0.319107	0.0028421	-0.00597901	-0.00624347	-0.0971214	-0.0537542	-0.00189807	-0.0338518	0.00227953	0.0278395	0.0389925	-0.00456179	-0.0137764
13.048	5.81242	0.319107	0.00296966	-0.00597901	-0.00618493	-0.0972844	-0.0537531	-0.00190243	0.0637808	0	0.0292673	-0.0569735	0.000306011	-0.00307394
13.05	5.81306	0.319107	0.0029021	-0.00597456	-0.00612908	-0.0971732	-0.0537631	-0.00194513	-0.0337801	0.00222106	0.0279268	0.0392707	-0.00421633	-0.0136989
13.052	5.8137	0.319107	0.00282396	-0.00597	-0.00607355	-0.0970462	-0.0537727	-0.00198975	-0.0390683	0.0022807	0.0277618	0.044865	-0.00409972	-0.0142267
13.054	5.81433	0.319107	0.00272443	-0.00596512	-0.00601861	-0.0968877	-0.0537822	-0.00203843	-0.0497656	0.00244401	0.0274724	0.0558769	-0.00416379	-0.0153506
13.056	5.81497	0.319107	0.00284054	-0.00596489	-0.00595888	-0.0970345	-0.0537816	-0.00204487	0.0580571	0.000114354	0.0298641	-0.0512993	0.000109152	-0.00364368
13.058	5.81561	0.319107	0.00276252	-0.00596061	-0.00590323	-0.0969056	-0.0537892	-0.00208923	-0.0390129	0.00213747	0.0278258	0.0455338	-0.0034026	-0.01415
13.06	5.81625	0.319107	0.00268446	-0.00595647	-0.00584758	-0.0967758	-0.053796	-0.00213356	-0.0390265	0.00207006	0.0278242	0.0458117	-0.00314293	-0.0141473
13.062	5.81689	0.319107	0.00281085	-0.00595647	-0.00578655	-0.0969372	-0.0537949	-0.00213788	0.0631934	0	0.0305148	-0.05644	0.000316843	-0.00304806
13.064	5.81752	0.319107	0.00273258	-0.00595247	-0.00573055	-0.0968067	-0.0538012	-0.00218224	-0.0391378	0.00200161	0.028003	0.0460719	-0.00295134	-0.0141608
13.066	5.81816	0.319107	0.00285862	-0.00595247	-0.00566881	-0.0969677	-0.0538001	-0.00218655	0.0630211	0	0.0308691	-0.0562874	0.000318664	-0.00304025
13.068	5.8188	0.319107	0.00278074	-0.00594861	-0.00561278	-0.096839	-0.0538068	-0.00223087	-0.0389388	0.0019284	0.0280142	0.0454565	-0.00308697	-0.0141529
13.07	5.81944	0.319107	0.0026929	-0.00594467	-0.00555754	-0.0966964	-0.0538134	-0.00227706	-0.0439207	0.00196999	0.0276181	0.0502896	-0.00312425	-0.0146801
13.072	5.82008	0.319107	0.00281842	-0.00594467	-0.00549475	-0.0968568	-0.0538123	-0.00228136	0.0627589	0	0.0313987	-0.0560581	0.000322813	-0.00302878
13.074	5.82072	0.319107	0.00274169	-0.00594103	-0.00543916	-0.0967295	-0.0538175	-0.0023252	-0.0383635	0.00182139	0.027795	0.044936	-0.00256064	-0.0140275
13.076	5.82135	0.319107	0.00267604	-0.00593767	-0.00538338	-0.0966171	-0.0538212	-0.00236676	-0.032826	0.00168156	0.0278882	0.0397267	-0.00200977	-0.0133945
13.078	5.82199	0.319107	0.00280102	-0.00593767	-0.00531953	-0.0967768	-0.0538201	-0.00237104	0.0624923	0	0.031926	-0.0558286	0.000326596	-0.00301704
13.08	5.82263	0.319107	0.00272497	-0.00593421	-0.005264	-0.0966484	-0.053823	-0.0024145	-0.0380269	0.00172808	0.0277649	0.0453136	-0.00173115	-0.013924
13.082	5.82327	0.319107	0.00264921	-0.00593085	-0.00520858	-0.0965194	-0.0538246	-0.00245785	-0.0378783	0.00167903	0.0277064	0.0455556	-0.00133739	-0.013896
13.084	5.82391	0.319107	0.00277365	-0.00593085	-0.00514368	-0.0966784	-0.0538235	-0.00246211	0.0622212	0	0.0324512	-0.0555989	0.000330451	-0.00300503
13.086	5.82454	0.319107	0.00269792	-0.00592759	-0.00508798	-0.0965484	-0.0538242	-0.00250539	-0.0378678	0.00162874	0.0278509	0.0458908	-0.000983422	-0.0138811
13.088	5.82518	0.319107	0.00262256	-0.00592448	-0.00503246	-0.0964183	-0.0538243	-0.00254864	-0.0376813	0.00155807	0.0277614	0.0459091	-0.000758229	-0.0138811
13.09	5.82582	0.319107	0.00274645	-0.00592448	-0.00496651	-0.0965767	-0.0538232	-0.00255288	0.0619458	0	0.032974	-0.0553688	0.000334261	-0.00299279
13.092	5.82646	0.319107	0.00268205	-0.00592172	-0.0049104	-0.096462	-0.0538229	-0.00259396	-0.0322009	0.00138018	0.0280522	0.0404944	-0.000623183	-0.0132722
13.094	5.8271	0.319107	0.00261819	-0.00591914	-0.00485453	-0.096347	-0.0538218	-0.00263488	-0.0319269	0.00128658	0.0279397	0.0406425	-0.00032166	-0.0132256
13.096	5.82774	0.319107	0.0025548	-0.00591676	-0.00479881	-0.0962311	-0.0538196	-0.00267564	-0.0316952	0.00119265	0.0278593	0.0409093	5.62754e-05	-0.0131835
13.098	5.82837	0.319107	0.00267795	-0.00591676	-0.00473147	-0.0963886	-0.0538185	-0.00267986	0.0615716	0	0.0336674	-0.0550617	0.000339688	-0.00297621
13.1	5.82901	0.319107	0.00259409	-0.00591433	-0.00467684	-0.0962412	-0.053815	-0.00272455	-0.041926	0.0012145	0.0273175	0.051997	0.000468731	-0.0142812
13.102	5.82965	0.319107	0.00252094	-0.00591224	-0.00462165	-0.096108	-0.0538104	-0.00276716	-0.036576	0.0010451	0.0275935	0.0469962	0.000869847	-0.0137036
13.104	5.83029	0.319107	0.00264351	-0.00591224	-0.00455328	-0.0962649	-0.0538093	-0.00277136	0.0612859	0	0.0341847	-0.0548311	0.000343488	-0.00296344
13.106	5.83093	0.319107	0.00257042	-0.00591036	-0.00449778	-0.0961305	-0.0538036	-0.00281395	-0.0365462	0.000938609	0.0277479	0.0474135	0.00123511	-0.0137068
13.108	5.83157	0.319107	0.00249752	-0.0059087	-0.0044423	-0.0959953	-0.0537971	-0.00285662	-0.0364513	0.000832762	0.0277416	0.0476936	0.00154191	-0.0137407
13.11	5.8322	0.319107	0.00261951	-0.0059087	-0.0043729	-0.0961515	-0.053796	-0.0028608	0.0609959	0	0.0346996	-0.0546002	0.000347125	-0.00295044
13.112	5.83284	0.319107	0.00254692	-0.00590722	-0.00431731	-0.0960169	-0.0537893	-0.00290353	-0.0362958	0.000740016	0.0277939	0.0475127	0.00160116	-0.0137697
13.114	5.83348	0.319107	0.00247487	-0.00590591	-0.004262	-0.0958825	-0.0537819	-0.00294624	-0.0360252	0.000654409	0.0276591	0.0474096	0.00181043	-0.0137733
13.116	5.83412	0.319107	0.00259627	-0.00590591	-0.00419157	-0.096038	-0.0537808	-0.0029504	0.0607015	0	0.035212	-0.0543691	0.000350731	-0.00293732
13.118	5.83476	0.319107	0.00252447	-0.00590477	-0.00413612	-0.0959032	-0.0537725	-0.00299308	-0.0358998	0.000571251	0.0277248	0.0475921	0.00215844	-0.0137752
13.12	5.83539	0.319107	0.00245303	-0.00590379	-0.00408082	-0.0957677	-0.0537632	-0.00303576	-0.035723	0.000488226	0.0276514	0.0478115	0.00252797	-0.0137904
13.122	5.83603	0.319107	0.00257383	-0.00590379	-0.00400938	-0.0959225	-0.0537621	-0.00303991	0.0604029	0	0.0357219	-0.0541377	0.000354299	-0.002924
13.124	5.83667	0.319107	0.00249235	-0.00590294	-0.00395469	-0.0957707	-0.0537511	-0.00308467	-0.0407397	0.000423502	0.0273441	0.0535465	0.00302934	-0.0143897
13.126	5.83731	0.319107	0.00243123	-0.00590234	-0.00389831	-0.0956487	-0.0537403	-0.00312548	-0.0305605	0.000300889	0.0281888	0.0430774	0.00307595	-0.0132851
13.128	5.83795	0.319107	0.00254135	-0.00590231	-0.00382674	-0.0957875	-0.0537386	-0.00313164	0.0550617	1.44667e-05	0.0357874	-0.0485077	0.000517077	-0.0034882
13.13	5.83859	0.319107	0.00244991	-0.00590181	-0.00377271	-0.0956182	-0.0537252	-0.00317875	-0.0457234	0.000248792	0.0270145	0.0596753	0.00387918	-0.0150868
13.132	5.83922	0.319107	0.0025697	-0.00590181	-0.00369957	-0.095772	-0.053724	-0.00318286	0.0598956	0	0.0365661	-0.0537515	0.000359768	-0.00290142
13.134	5.83986	0.319107	0.00249829	-0.00590154	-0.00364347	-0.0956329	-0.0537112	-0.00322613	-0.0357054	0.000138401	0.0280501	0.049062	0.00372824	-0.0140187
13.136	5.8405	0.319107	0.00240747	-0.00590138	-0.00358967	-0.0954653	-0.0536974	-0.00327365	-0.0454072	7.98017e-05	0.026903	0.0591116	0.00396745	-0.0152535
13.138	5.84114	0.319107	0.00252664	-0.00590138	-0.00351553	-0.0956184	-0.0536963	-0.00327775	0.0595855	0	0.0370692	-0.0535194	0.000363583	-0.0028876
13.14	5.84178	0.319107	0.00246619	-0.00590135	-0.00345886	-0.0954971	-0.0536838	-0.00331906	-0.0302278	1.34199e-05	0.0283363	0.0428285	0.00363958	-0.0134991
13.142	5.84241	0.319107	0.00239621	-0.00590143	-0.00340343	-0.0953605	-0.0536698	-0.00336244	-0.0349886	-3.8431e-05	0.027714	0.0482065	0.00416461	-0.0141017
13.144	5.84305	0.319107	0.0023266	-0.00590161	-0.0033482	-0.0952234	-0.0536546	-0.00340583	-0.0348038	-9.27065e-05	0.0276135	0.0483787	0.00454546	-0.014121
13.146	5.84369	0.319107	0.00244494	-0.00590161	-0.00327273	-0.0953756	-0.0536534	-0.0034099	0.0591656	0	0.0377359	-0.0532096	0.000368964	-0.00286886
13.148	5.84433	0.319107	0.0023458	-0.00590197	-0.00322057	-0.0951917	-0.0536347	-0.00345957	-0.0495675	-0.000176943	0.0260817	0.0647937	0.00566285	-0.0159356
13.15	5.84497	0.319107	0.0022765	-0.0059024	-0.00316529	-0.0950529	-0.0536173	-0.00350315	-0.0346505	-0.000214966	0.0276365	0.048999	0.00531095	-0.0142057
13.152	5.84561	0.319107	0.00239419	-0.0059024	-0.00308883	-0.0952044	-0.0536162	-0.00350719	0.0588457	0	0.0382328	-0.0529769	0.000372841	-0.00285453
13.154	5.84624	0.319107	0.00232476	-0.00590295	-0.00303326	-0.0950646	-0.0535979	-0.00355092	-0.0347147	-0.000274503	0.0277839	0.0493606	0.00562254	-0.0142662
13.156	5.84688	0.319107	0.00226529	-0.00590359	-0.00297663	-0.0949396	-0.05358	-0.00359277	-0.0297379	-0.00032148	0.0283167	0.0441192	0.00553549	-0.0137397
13.158	5.84752	0.319107	0.00220637	-0.00590436	-0.00292029	-0.0948164	-0.0535622	-0.00363467	-0.0294588	-0.000384743	0.0281688	0.0435087	0.00545816	-0.0137752
13.16	5.84816	0.319107	0.00232319	-0.00590436	-0.00284251	-0.0949671	-0.0535611	-0.00363869	0.0584127	0	0.0388911	-0.0526663	0.000378052	-0.00283514
13.162	5.8488	0.319107	0.00226461	-0.00590522	-0.00278614	-0.0948446	-0.053543	-0.00368057	-0.0292892	-0.00042921	0.028183	0.0432469	0.00560689	-0.0137826
13.164	5.84944	0.319107	0.00219684	-0.00590621	-0.00273127	-0.0947072	-0.0535229	-0.00372453	-0.0338874	-0.000496373	0.0274347	0.048507	0.00623098	-0.0143977
13.166	5.85007	0.319107	0.00231301	-0.00590621	-0.00265251	-0.0948572	-0.0535218	-0.00372853	0.0580831	0	0.0393816	-0.0524331	0.000381339	-0.00282071
13.168	5.85071	0.319107	0.00224547	-0.00590729	-0.00259755	-0.0947192	-0.0535006	-0.00377247	-0.033767	-0.000540566	0.0274804	0.0486906	0.00662448	-0.0144049
13.17	5.85135	0.319107	0.00217831	-0.00590846	-0.00254275	-0.0945807	-0.0534783	-0.00381643	-0.0335829	-0.000586249	0.0273966	0.0488893	0.00701947	-0.0144279
13.172	5.85199	0.319107	0.00229381	-0.00590846	-0.00246302	-0.09473	-0.0534772	-0.00382041	0.0577495	0	0.0398693	-0.0521996	0.000384723	-0.002806
13.174	5.85263	0.319107	0.00222669	-0.00590973	-0.00240801	-0.0945906	-0.0534538	-0.00386443	-0.0335563	-0.000633892	0.0275037	0.0492052	0.00739223	-0.0144587
13.176	5.85326	0.319107	0.00214064	-0.00591125	-0.00235576	-0.09442	-0.0534269	-0.00391281	-0.0430284	-0.000758408	0.0261222	0.0601598	0.00853139	-0.0157454
13.178	5.8539	0.319107	0.00225546	-0.00591125	-0.00227506	-0.0945687	-0.0534258	-0.00391676	0.0574117	0	0.0403542	-0.0519659	0.000388357	-0.00279095
13.18	5.85454	0.319107	0.002198	-0.00591265	-0.00221848	-0.0944427	-0.0534017	-0.00395895	-0.0287305	-0.000700135	0.0282869	0.0444756	0.00767704	-0.0139565
13.182	5.85518	0.319107	0.00214062	-0.00591415	-0.00216191	-0.0943163	-0.053377	-0.00400134	-0.0286873	-0.000752791	0.0282853	0.0446425	0.00785372	-0.0140276
13.184	5.85582	0.319107	0.00207427	-0.0059159	-0.002107	-0.0941758	-0.0533514	-0.00404598	-0.0331778	-0.000875165	0.027458	0.049575	0.00816955	-0.0147036
13.186	5.85646	0.319107	0.00218818	-0.0059159	-0.002025	-0.0943236	-0.0533503	-0.00404991	0.056955	0	0.0409962	-0.0516538	0.000393423	-0.00277053
13.188	5.85709	0.319107	0.00212215	-0.00591782	-0.00197007	-0.0941834	-0.053324	-0.00409453	-0.0330119	-0.000957217	0.0274661	0.049504	0.00838301	-0.0147099
13.19	5.85773	0.319107	0.0022356	-0.00591782	-0.00188744	-0.0943307	-0.0533229	-0.00409844	0.0567239	0	0.0413153	-0.0514976	0.000394788	-0.00276087
13.192	5.85837	0.319107	0.00216981	-0.0059199	-0.00183241	-0.0941895	-0.0532957	-0.00414304	-0.0328951	-0.00104218	0.0275142	0.0498262	0.00870279	-0.0147052
13.194	5.85901	0.319107	0.00211377	-0.00592204	-0.00177603	-0.0940625	-0.053269	-0.00418552	-0.0280195	-0.00106798	0.0281907	0.0448408	0.00856814	-0.014091
13.196	5.85965	0.319107	0.00222652	-0.00592204	-0.00169245	-0.0942092	-0.0532679	-0.0041894	0.056374	0	0.0417915	-0.0512632	0.000397951	-0.00274565
13.198	5.86028	0.319107	0.00216114	-0.00592447	-0.00163733	-0.0940657	-0.0532389	-0.00423411	-0.0326922	-0.00121379	0.0275581	0.0506298	0.00933104	-0.0147536
13.2	5.86092	0.319107	0.00209597	-0.00592707	-0.00158228	-0.0939213	-0.053209	-0.00427897	-0.0325838	-0.00130248	0.0275264	0.0509632	0.00965248	-0.0148157
13.202	5.86156	0.319107	0.00220801	-0.00592707	-0.00149775	-0.0940673	-0.0532078	-0.00428284	0.0560201	0	0.0422648	-0.0510285	0.000401637	-0.00272996
13.204	5.8622	0.319107	0.00214274	-0.00592985	-0.00144243	-0.0939221	-0.0531769	-0.0043279	-0.0326352	-0.00139008	0.0276614	0.0512508	0.0100059	-0.0148936
13.206	5.86284	0.319107	0.00208685	-0.00593264	-0.00138557	-0.0937914	-0.0531468	-0.00437101	-0.0279465	-0.00139518	0.0284298	0.0461348	0.00975137	-0.0143334
13.208	5.86348	0.319107	0.00202202	-0.00593569	-0.00133058	-0.0936449	-0.0531151	-0.00441637	-0.0324128	-0.00152349	0.0274954	0.0517345	0.0102654	-0.0149987
13.21	5.86411	0.319107	0.0021331	-0.00593569	-0.00124479	-0.0937899	-0.053114	-0.0044202	0.055542	0	0.0428911	-0.0507152	0.000406331	-0.0027089
13.212	5.86475	0.319107	0.00205	-0.00593916	-0.00119316	-0.0936123	-0.0530785	-0.00446996	-0.0415508	-0.00173416	0.0258156	0.0626418	0.0114772	-0.0163075
13.214	5.86539	0.319107	0.00198571	-0.00594239	-0.00113858	-0.093465	-0.0530455	-0.00451539	-0.0321446	-0.00161412	0.0272929	0.0519759	0.0107334	-0.0150408
13.216	5.86603	0.319107	0.00209607	-0.00594239	-0.00105186	-0.0936094	-0.0530444	-0.00451921	0.0551788	0	0.0433573	-0.0504799	0.000409849	-0.00269299
13.218	5.86667	0.319107	0.00203176	-0.0059457	-0.000997198	-0.0934613	-0.0530104	-0.00456471	-0.0321561	-0.00165868	0.0273319	0.0522606	0.0110565	-0.0150749
13.22	5.86731	0.319107	0.00197673	-0.00594893	-0.000940971	-0.093328	-0.0529773	-0.00460814	-0.0275131	-0.00161468	0.0281137	0.0470896	0.010793	-0.0144713
13.222	5.86794	0.319107	0.00208636	-0.00594893	-0.00085333	-0.0934717	-0.0529761	-0.00461193	0.0548118	0	0.0438204	-0.0502444	0.000412938	-0.00267717
13.224	5.86858	0.319107	0.00201283	-0.00595262	-0.000800402	-0.0933065	-0.0529385	-0.00465993	-0.0367639	-0.00184635	0.026464	0.0582696	0.0122711	-0.0158475
13.226	5.86922	0.319107	0.00194842	-0.00595624	-0.000745821	-0.093156	-0.0529019	-0.00470594	-0.0322035	-0.00180767	0.0272903	0.0531241	0.0119727	-0.0152716
13.228	5.86986	0.319107	0.0020573	-0.00595624	-0.00065726	-0.0932991	-0.0529008	-0.00470971	0.0544408	0	0.0442804	-0.0500087	0.000416293	-0.002661
13.23	5.8705	0.319107	0.00199254	-0.00595997	-0.000602432	-0.0931475	-0.0528634	-0.00475597	-0.0323824	-0.00186263	0.0274144	0.0534885	0.0122338	-0.015362
13.232	5.87113	0.319107	0.00192771	-0.00596378	-0.000547721	-0.0929954	-0.0528255	-0.00480248	-0.0324121	-0.0019089	0.0273556	0.0536798	0.0123805	-0.0154541
13.234	5.87177	0.319107	0.00187227	-0.00596743	-0.000491548	-0.09286	-0.0527899	-0.00484688	-0.0277198	-0.00182265	0.0280862	0.0478368	0.0116397	-0.0148337
13.236	5.87241	0.319107	0.00197108	-0.00596763	-0.000403639	-0.0929867	-0.0527869	-0.00485288	0.0494038	-0.000101517	0.0439543	-0.0442828	0.00104603	-0.0033176
13.238	5.87305	0.319107	0.00191563	-0.00597129	-0.000347527	-0.0928517	-0.052751	-0.00489738	-0.0277255	-0.00183097	0.0280561	0.0476675	0.0117522	-0.0148778
13.24	5.87369	0.319107	0.00185129	-0.00597517	-0.000293624	-0.0927014	-0.0527124	-0.00494424	-0.0321703	-0.00194051	0.0269517	0.053057	0.0126203	-0.015606
13.242	5.87433	0.319107	0.00195841	-0.00597517	-0.000202941	-0.0928429	-0.0527113	-0.00494796	0.0535603	0	0.0453415	-0.0494577	0.000424519	-0.0026227
13.244	5.87496	0.319107	0.00189391	-0.00597908	-0.000149013	-0.092692	-0.0526719	-0.00499494	-0.0322501	-0.00195059	0.0269638	0.0532558	0.012902	-0.0156556
13.246	5.8756	0.319107	0.00183842	-0.00598279	-9.33159e-05	-0.092556	-0.0526338	-0.00503979	-0.0277451	-0.00185969	0.0278486	0.0480306	0.0125088	-0.0150282
13.248	5.87624	0.319107	0.00179184	-0.00598633	-3.57341e-05	-0.0924349	-0.0525971	-0.00508252	-0.0232921	-0.00176933	0.0287909	0.0428139	0.0120647	-0.0144002
13.25	5.87688	0.319107	0.00188894	-0.00598654	5.41348e-05	-0.0925601	-0.0525939	-0.0050885	0.0485514	-0.000104521	0.0449345	-0.0437246	0.00112034	-0.00329653
13.252	5.87752	0.319107	0.00182396	-0.00599054	0.000107879	-0.0924072	-0.0525522	-0.00513604	-0.0324893	-0.00199648	0.0268721	0.0539541	0.0136926	-0.0158724
13.254	5.87815	0.319107	0.00175897	-0.00599457	0.000161417	-0.092256	-0.0525102	-0.0051839	-0.0324965	-0.00201621	0.0267691	0.0533928	0.0138219	-0.0160019
13.256	5.87879	0.319107	0.00186429	-0.00599457	0.000254187	-0.0923959	-0.052509	-0.00518756	0.0526591	0	0.0463851	-0.0489055	0.000432527	-0.00258391
13.258	5.87943	0.319107	0.00179943	-0.0059986	0.000307583	-0.0922497	-0.0524675	-0.00523555	-0.03243	-0.0020151	0.0266978	0.0516183	0.0136678	-0.0160916
13.26	5.88007	0.319107	0.00174381	-0.00600236	0.000362698	-0.0921212	-0.0524277	-0.00528119	-0.0278081	-0.00188341	0.0275575	0.0454181	0.0130722	-0.0154021
13.262	5.88071	0.319107	0.00169728	-0.00600587	0.00041969	-0.0920086	-0.0523896	-0.00532446	-0.0232664	-0.00175135	0.0284959	0.0398562	0.0125645	-0.0146915
13.264	5.88135	0.319107	0.00179267	-0.00600607	0.000511465	-0.0921328	-0.0523862	-0.00533041	0.0476977	-0.000102185	0.0458875	-0.0433882	0.00115741	-0.00327483
13.266	5.88198	0.319107	0.00173713	-0.00600972	0.000566339	-0.0920053	-0.0523451	-0.00537596	-0.027769	-0.00182384	0.0274371	0.0450535	0.0135392	-0.0153988
13.268	5.88262	0.319107	0.00168165	-0.00601331	0.000621026	-0.0918777	-0.0523033	-0.00542147	-0.0277397	-0.00179618	0.0273433	0.0451075	0.0138044	-0.015401
