t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.122,0.122,1,0.0218556,-0.00064982,0.00679978,-0.056085,-0.00237193,0.000114609,0.0629879,-0.0168667,0.0974279,-0.289509,-0.050873,0.00732742,35,35,35,35,35,35,35,35,35,35,35,35,-0.0499943,-0.00425984,0.356024,-0.0718499,-0.00361002,0.349224,1,1,1,1
0.124,0.124,1,0.0222326,-0.00064982,0.00702628,-0.0570774,-0.00237868,0.000112946,0.188508,0,0.113249,-0.34732,-0.00240567,-0.000927026,35,35,35,35,35,35,35,35,35,35,35,35,-0.0499943,-0.00425984,0.356024,-0.0722269,-0.00361002,0.348998,1,1,1,1
0.126,0.126,1,0.0223566,-0.00068316,0.00722676,-0.0579093,-0.0025231,0.00013036,0.0620201,-0.0166702,0.100236,-0.291169,-0.0503711,0.00716377,35,35,35,35,35,35,35,35,35,35,35,35,-0.0502453,-0.00429318,0.355995,-0.0726019,-0.00361002,0.348768,1,1,1,1
0.128,0.128,1,0.0224528,-0.000719809,0.00742631,-0.0587285,-0.00268236,0.000149238,0.0480844,-0.0183246,0.0997744,-0.286743,-0.0555495,0.00782947,35,35,35,35,35,35,35,35,35,35,35,35,-0.0505221,-0.00432983,0.355961,-0.0729749,-0.00361002,0.348535,1,1,1,1
0.13,0.13,1,0.0228237,-0.000719809,0.00766267,-0.0597196,-0.00268913,0.000147432,0.185454,0,0.118184,-0.346869,-0.00241906,-0.00102681,35,35,35,35,35,35,35,35,35,35,35,35,-0.0505221,-0.00432983,0.355961,-0.0733458,-0.00361002,0.348298,1,1,1,1
0.132,0.132,1,0.0229035,-0.000757947,0.00786618,-0.0605346,-0.00285606,0.000166403,0.0398911,-0.0190688,0.101755,-0.285244,-0.0582259,0.00796895,35,35,35,35,35,35,35,35,35,35,35,35,-0.0508111,-0.00436797,0.355925,-0.0737146,-0.00361002,0.348059,1,1,1,1
0.134,0.134,1,0.0229527,-0.000799692,0.00806835,-0.0613362,-0.00303977,0.000186475,0.0246077,-0.0208725,0.101084,-0.280581,-0.0640824,0.00853555,35,35,35,35,35,35,35,35,35,35,35,35,-0.0511286,-0.00440971,0.355884,-0.0740813,-0.00361002,0.347816,1,1,1,1
0.136,0.136,1,0.0233172,-0.000799692,0.00831442,-0.0623259,-0.00304654,0.000184503,0.182271,0,0.123036,-0.346397,-0.00243392,-0.00114253,35,35,35,35,35,35,35,35,35,35,35,35,-0.0511286,-0.00440971,0.355884,-0.0744459,-0.00361002,0.34757,1,1,1,1
0.138,0.138,1,0.0233823,-0.000838659,0.0085248,-0.0631423,-0.00321994,0.000202185,0.0325044,-0.0194838,0.105186,-0.285754,-0.0604977,0.0076119,35,35,35,35,35,35,35,35,35,35,35,35,-0.051426,-0.00444868,0.355845,-0.0748082,-0.00361002,0.347321,1,1,1,1
0.14,0.14,1,0.0237424,-0.000838659,0.00877724,-0.0641311,-0.00322672,0.000200133,0.180079,0,0.126224,-0.34607,-0.00244013,-0.00119928,35,35,35,35,35,35,35,35,35,35,35,35,-0.051426,-0.00444868,0.355845,-0.0751684,-0.00361002,0.347068,1,1,1,1
