t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.12,0,1,0.0221664,-0.000480005,0.00664106,-0.0560339,-0.00209652,-2.75296e-05,0.0842051,-0.0139901,0.0990067,-0.297931,-0.042918,0.00398828,35,35,35,35,35,35,35,35,35,35,35,35,-0.0501366,-0.00343097,0.356336,-0.072303,-0.00295096,0.349695,1,1,1,1
0.122,0,1,0.0225454,-0.000480005,0.00686424,-0.0570267,-0.00210542,-2.9626e-05,0.189497,0,0.111587,-0.347463,-0.00313627,-0.00101033,35,35,35,35,35,35,35,35,35,35,35,35,-0.0501366,-0.00343097,0.356336,-0.072682,-0.00295096,0.349471,1,1,1,1
0.124,0,1,0.0226861,-0.000511123,0.00706512,-0.0578656,-0.00224192,-1.90307e-05,0.0703521,-0.015559,0.100444,-0.293624,-0.0476465,0.00473673,35,35,35,35,35,35,35,35,35,35,35,35,-0.0503729,-0.00346208,0.35631,-0.073059,-0.00295096,0.349245,1,1,1,1
0.126,0,1,0.0228125,-0.000543856,0.00726676,-0.0587004,-0.00238637,-7.71967e-06,0.063202,-0.0163668,0.100818,-0.292192,-0.0504209,0.0050678,35,35,35,35,35,35,35,35,35,35,35,35,-0.0506215,-0.00349482,0.356282,-0.073434,-0.00295096,0.349015,1,1,1,1
0.128,0,1,0.0229386,-0.000576345,0.0074709,-0.0595397,-0.00253108,3.20215e-06,0.0630535,-0.0162444,0.102067,-0.293768,-0.0505174,0.00493243,35,35,35,35,35,35,35,35,35,35,35,35,-0.0508824,-0.00352915,0.356251,-0.073807,-0.00295096,0.348782,1,1,1,1
0.13,0,1,0.0232955,-0.000578192,0.00770559,-0.0605222,-0.00254774,1.64438e-06,0.178435,-0.00092343,0.117348,-0.343875,-0.00585344,-0.000807751,35,35,35,35,35,35,35,35,35,35,35,35,-0.0508824,-0.00352915,0.356251,-0.0741779,-0.00295096,0.348546,1,1,1,1
0.132,0,1,0.0233911,-0.000614117,0.0079122,-0.0613486,-0.00270819,1.33306e-05,0.0478001,-0.0179623,0.103306,-0.289221,-0.0560091,0.00539174,35,35,35,35,35,35,35,35,35,35,35,35,-0.0511557,-0.00356508,0.356218,-0.0745467,-0.00295096,0.348306,1,1,1,1
0.134,0,1,0.0237578,-0.000614117,0.00815506,-0.0623387,-0.0027171,1.09606e-05,0.183347,0,0.121428,-0.346554,-0.00315211,-0.00120248,35,35,35,35,35,35,35,35,35,35,35,35,-0.0511557,-0.00356508,0.356218,-0.0749134,-0.00295096,0.348063,1,1,1,1
0.136,0,1,0.0238368,-0.000651619,0.00836582,-0.0631606,-0.00288549,2.25069e-05,0.039503,-0.0187514,0.10538,-0.287671,-0.0587878,0.00545662,35,35,35,35,35,35,35,35,35,35,35,35,-0.0514412,-0.00360258,0.356183,-0.075278,-0.00295096,0.347817,1,1,1,1
0.138,0,1,0.0241992,-0.000651619,0.00861509,-0.0641499,-0.0028944,2.00595e-05,0.181182,0,0.124635,-0.346233,-0.00315562,-0.00125692,35,35,35,35,35,35,35,35,35,35,35,35,-0.0514412,-0.00360258,0.356183,-0.0756403,-0.00295096,0.347568,1,1,1,1
0.14,0,1,0.0242614,-0.00069069,0.00882998,-0.0649674,-0.00307075,3.13533e-05,0.0311427,-0.0195353,0.107443,-0.286128,-0.06157,0.00548621,35,35,35,35,35,35,35,35,35,35,35,35,-0.0517391,-0.00364165,0.356145,-0.0760005,-0.00295096,0.347315,1,1,1,1
0.142,0,1,0.0243091,-0.00073132,0.00904582,-0.0657809,-0.00325509,4.24088e-05,0.0238497,-0.0203151,0.107919,-0.284756,-0.0643652,0.0054943,35,35,35,35,35,35,35,35,35,35,35,35,-0.0520493,-0.00368228,0.356106,-0.0763584,-0.00295096,0.34706,1,1,1,1
0.144,0,1,0.0243422,-0.000773502,0.00926262,-0.0665906,-0.00344751,5.31806e-05,0.0165337,-0.0210912,0.108401,-0.283393,-0.0671912,0.00548874,35,35,35,35,35,35,35,35,35,35,35,35,-0.0523719,-0.00372446,0.356064,-0.0767141,-0.00295096,0.346801,1,1,1,1
0.146,0,1,0.0246956,-0.000773502,0.00952448,-0.0675779,-0.00345641,5.04758e-05,0.176685,0,0.130931,-0.345561,-0.00316913,-0.00143744,35,35,35,35,35,35,35,35,35,35,35,35,-0.0523719,-0.00372446,0.356064,-0.0770675,-0.00295096,0.346539,1,1,1,1
0.148,0,1,0.0246937,-0.000819574,0.00974295,-0.0683731,-0.00366729,6.15332e-05,-0.000955875,-0.0230358,0.109237,-0.278328,-0.0736424,0.00584433,35,35,35,35,35,35,35,35,35,35,35,35,-0.0527248,-0.00377053,0.356017,-0.0774185,-0.00295096,0.346274,1,1,1,1
0.15,0,1,0.0247124,-0.000862542,0.00996624,-0.0691721,-0.00386345,7.01761e-05,0.00936279,-0.0214842,0.111641,-0.279658,-0.068521,0.00482389,35,35,35,35,35,35,35,35,35,35,35,35,-0.0530548,-0.0038135,0.355972,-0.0777672,-0.00295096,0.346006,1,1,1,1
0.152,0,1,0.0247167,-0.000907091,0.0101891,-0.069965,-0.00406433,7.65906e-05,0.0021318,-0.0222743,0.111445,-0.277509,-0.0702003,0.00410504,35,35,35,35,35,35,35,35,35,35,35,35,-0.0533969,-0.00385805,0.355924,-0.0781136,-0.00295096,0.345735,1,1,1,1
0.154,0,1,0.0250606,-0.000907091,0.0104633,-0.0709503,-0.00407324,7.36025e-05,0.17197,0,0.137066,-0.344851,-0.00318096,-0.00163616,35,35,35,35,35,35,35,35,35,35,35,35,-0.0537511,-0.0039042,0.355873,-0.0784575,-0.00295096,0.345461,1,1,1,1
0.156,0,1,0.0250279,-0.000955845,0.0106858,-0.0717266,-0.0042915,7.8021e-05,-0.0163399,-0.0243772,0.111252,-0.271702,-0.076297,0.00366475,35,35,35,35,35,35,35,35,35,35,35,35,-0.0537711,-0.00390681,0.35587,-0.078799,-0.00295096,0.345184,1,1,1,1
