t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.084,0,1,-0.00511592,-1.90153e-05,0.000153882,0.00036116,-0.000162298,-0.000134586,-0.056399,-0.000245412,0.0027129,0.00544649,-0.000318776,-0.00126185,35.0273,35.0273,35.0273,35,35,35,35,35,35,35,35,35,-0.0833083,-0.0019664,0.327713,-0.0781924,-0.00194738,0.327559,1,1,1,1
0.086,0,1,-0.00523618,-1.90639e-05,0.000154343,0.000362013,-0.000162225,-0.000134911,-0.0562739,-0.000245201,0.00271759,0.00543612,-0.000299556,-0.00126171,35.028,35.028,35.028,35,35,35,35,35,35,35,35,35,-0.0833073,-0.00196645,0.327714,-0.0780711,-0.00194738,0.327559,1,1,1,1
0.088,0,1,-0.00533819,-1.99973e-05,0.000163215,0.000378458,-0.000160138,-0.000141139,-0.0557488,-0.000248219,0.00278099,0.00551921,-7.46755e-05,-0.00127511,35.0287,35.0287,35.0287,35,35,35,35,35,35,35,35,35,-0.0832883,-0.00196738,0.327722,-0.0779501,-0.00194738,0.327559,1,1,1,1
0.09,0,1,-0.00545898,-1.99973e-05,0.000163215,0.000378458,-0.000160138,-0.000141139,-0.0556411,-0.000248219,0.00278099,0.00551921,-7.46755e-05,-0.00127511,35.0293,35.0293,35.0293,35,35,35,35,35,35,35,35,35,-0.0832883,-0.00196738,0.327722,-0.0778294,-0.00194738,0.327559,1,1,1,1
0.092,0,1,-0.00555898,-2.09402e-05,0.000172349,0.000394889,-0.00015658,-0.000147485,-0.0551138,-0.000250586,0.00285097,0.00556546,0.00017766,-0.00128789,35.03,35.03,35.03,35,35,35,35,35,35,35,35,35,-0.0832678,-0.00196832,0.327732,-0.0777088,-0.00194738,0.327559,1,1,1,1
0.094,0,1,-0.00565686,-2.18879e-05,0.000181715,0.000411169,-0.000151966,-0.000153905,-0.0543828,-0.000249679,0.00289511,0.00555256,0.000319775,-0.00127056,35.0307,35.0307,35.0307,35,35,35,35,35,35,35,35,35,-0.0832453,-0.00196927,0.327741,-0.0775885,-0.00194738,0.327559,1,1,1,1
0.096,0,1,-0.00575196,-2.2827e-05,0.000191237,0.00042714,-0.000146249,-0.000160355,-0.0535882,-0.000248498,0.0029335,0.00550713,0.000474889,-0.00127571,35.0313,35.0313,35.0313,35,35,35,35,35,35,35,35,35,-0.0832203,-0.00197021,0.32775,-0.0774684,-0.00194738,0.327559,1,1,1,1
0.098,0,1,-0.00587183,-2.2827e-05,0.000191237,0.00042714,-0.000146249,-0.000160355,-0.0534709,-0.000248498,0.0029335,0.00550713,0.000474889,-0.00127571,35.032,35.032,35.032,35,35,35,35,35,35,35,35,35,-0.0832203,-0.00197021,0.32775,-0.0773485,-0.00194738,0.327559,1,1,1,1
0.1,0,1,-0.00596541,-2.37073e-05,0.000200425,0.000442215,-0.000139232,-0.000166506,-0.0527077,-0.000247093,0.00299094,0.00536598,0.00085162,-0.00126726,35.0327,35.0327,35.0327,35,35,35,35,35,35,35,35,35,-0.0831943,-0.00197109,0.32776,-0.0772288,-0.00194738,0.327559,1,1,1,1
0.102,0,1,-0.00605481,-2.46265e-05,0.00021035,0.000457974,-0.000129811,-0.000172969,-0.0519101,-0.000246025,0.00304857,0.00528895,0.00136219,-0.00127284,35.0333,35.0333,35.0333,35,35,35,35,35,35,35,35,35,-0.0831643,-0.00197201,0.32777,-0.0771095,-0.00194738,0.327559,1,1,1,1
0.104,0,1,-0.00614144,-2.55484e-05,0.000220535,0.00047241,-0.000118238,-0.000179505,-0.0511143,-0.00024049,0.00311556,0.00563292,0.00199251,-0.00126289,35.034,35.034,35.034,35,35,35,35,35,35,35,35,35,-0.0831317,-0.00197293,0.32778,-0.0769903,-0.00194738,0.327559,1,1,1,1
0.106,0,1,-0.00626032,-2.55484e-05,0.000220535,0.00047241,-0.000118238,-0.000179505,-0.0509876,-0.00024049,0.00311556,0.00563292,0.00199251,-0.00126289,35.0347,35.0347,35.0347,35,35,35,35,35,35,35,35,35,-0.0831317,-0.00197293,0.32778,-0.0768714,-0.00194738,0.327559,1,1,1,1
