t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.07,0,1,-0.00428483,-5.81414e-06,3.8653e-05,0.000130988,2.06959e-06,-8.0682e-05,-0.05896,-5.66428e-06,0.00122014,0.0030659,0.000908472,-0.000780135,35.0227,35.0227,35.0227,35,35,35,35,35,35,35,35,35,-0.0846987,-0.00417185,0.327385,-0.0804138,-0.00416604,0.327346,1,1,1,1
0.072,0,1,-0.00439618,-5.85256e-06,4.17844e-05,0.000136695,8.65425e-06,-8.37822e-05,-0.0586082,-3.47541e-06,0.00126755,0.00312132,0.00119006,-0.000753466,35.0233,35.0233,35.0233,35,35,35,35,35,35,35,35,35,-0.0846875,-0.00417189,0.327388,-0.0802913,-0.00416604,0.327346,1,1,1,1
0.074,0,1,-0.00450638,-5.88877e-06,4.51143e-05,0.000142596,1.67334e-05,-8.67501e-05,-0.0582697,-5.21419e-06,0.00132278,0.00313201,0.00143966,-0.000725253,35.024,35.024,35.024,35,35,35,35,35,35,35,35,35,-0.0846753,-0.00417192,0.327391,-0.0801689,-0.00416604,0.327346,1,1,1,1
0.076,0,1,-0.00462857,-5.88877e-06,4.51143e-05,0.000142596,1.67334e-05,-8.67501e-05,-0.0581787,-5.21419e-06,0.00132278,0.00313201,0.00143966,-0.000725253,35.0247,35.0247,35.0247,35,35,35,35,35,35,35,35,35,-0.0846753,-0.00417192,0.327391,-0.0800467,-0.00416604,0.327346,1,1,1,1
0.078,0,1,-0.00473817,-5.93379e-06,4.84641e-05,0.000148328,2.54816e-05,-8.93893e-05,-0.0578585,-1.20539e-05,0.00137585,0.00321479,0.001634,-0.000654408,35.0253,35.0253,35.0253,35,35,35,35,35,35,35,35,35,-0.0846629,-0.00417197,0.327395,-0.0799247,-0.00416604,0.327346,1,1,1,1
0.08,0,1,-0.00484677,-5.99825e-06,5.2014e-05,0.000154363,3.52567e-05,-9.17764e-05,-0.057553,-2.30977e-05,0.00143614,0.00328411,0.00184821,-0.000561062,35.026,35.026,35.026,35,35,35,35,35,35,35,35,35,-0.0846497,-0.00417203,0.327398,-0.0798029,-0.00416604,0.327346,1,1,1,1
0.082,0,1,-0.00496839,-5.99825e-06,5.2014e-05,0.000154363,3.52567e-05,-9.17764e-05,-0.0574548,-2.30977e-05,0.00143614,0.00328411,0.00184821,-0.000561062,35.0267,35.0267,35.0267,35,35,35,35,35,35,35,35,35,-0.0846497,-0.00417203,0.327398,-0.0796813,-0.00416604,0.327346,1,1,1,1
0.084,0,1,-0.00507504,-6.09075e-06,5.59548e-05,0.000160852,4.63005e-05,-9.398e-05,-0.0571114,-2.64777e-05,0.00147538,0.00325133,0.0018878,-0.000527103,35.0273,35.0273,35.0273,35,35,35,35,35,35,35,35,35,-0.0846349,-0.00417213,0.327402,-0.0795599,-0.00416604,0.327346,1,1,1,1
0.086,0,1,-0.00518022,-6.18378e-06,6.00214e-05,0.000166821,5.57927e-05,-9.60498e-05,-0.0566158,-2.65526e-05,0.00150953,0.00314116,0.00144387,-0.000492624,35.028,35.028,35.028,35,35,35,35,35,35,35,35,35,-0.0846189,-0.00417222,0.327406,-0.0794387,-0.00416604,0.327346,1,1,1,1
0.088,0,1,-0.00530121,-6.18378e-06,6.00214e-05,0.000166821,5.57927e-05,-9.60498e-05,-0.0565104,-2.65526e-05,0.00150953,0.00314116,0.00144387,-0.000492624,35.0287,35.0287,35.0287,35,35,35,35,35,35,35,35,35,-0.0846189,-0.00417222,0.327406,-0.0793177,-0.00416604,0.327346,1,1,1,1
