t_real, tv, d_tv, e_p_x, e_p_y,e_p_z, e_o_x, e_o_y, e_o_z, e_v_lin_x, e_v_lin_y, e_v_lin_z, e_v_ang_x, e_v_ang_y, e_v_ang_z,W_0x, W_0y, W_0z,  W_1x, W_1y, W_1z,  W_2x, W_2y, W_2z,  W_3x, W_3y, W_3z,p_c_x, p_c_y, p_c_z,p_d_x, p_d_y, p_d_z,prob0, prob1, prob2, prob3 
0.086,0,1,0.0173042,-0.000247348,0.00353405,-0.0404443,-0.000283674,0.00010413,0.204721,0,0.0803118,-0.349688,0.00219125,-3.27909e-05,35,35,35,35,35,35,35,35,35,35,35,35,0.0449691,-0.0245898,0.356479,0.0276648,-0.0243425,0.352945,1,1,1,1
0.088,0,1,0.0175815,-0.00026531,0.00369013,-0.0413197,-0.000347923,0.000124563,0.138662,-0.00898092,0.0780436,-0.306371,-0.0223566,0.00754873,35,35,35,35,35,35,35,35,35,35,35,35,0.0448384,-0.0246078,0.356471,0.0272568,-0.0243425,0.352781,1,1,1,1
0.09,0,1,0.0178562,-0.000283198,0.00384923,-0.0421988,-0.000414129,0.000143946,0.13732,-0.00894367,0.0795476,-0.307705,-0.0230488,0.0071952,35,35,35,35,35,35,35,35,35,35,35,35,0.0447065,-0.0246257,0.356462,0.0268503,-0.0243425,0.352613,1,1,1,1
0.092,0,1,0.0182613,-0.000283198,0.0040206,-0.043197,-0.000407842,0.00014405,0.202531,0,0.0856857,-0.349372,0.00217443,-8.19058e-05,35,35,35,35,35,35,35,35,35,35,35,35,0.0447065,-0.0246257,0.356462,0.0264452,-0.0243425,0.352441,1,1,1,1
0.094,0,1,0.018517,-0.000302988,0.00418529,-0.0440664,-0.000483986,0.000164426,0.127882,-0.00989526,0.0823436,-0.304301,-0.0265146,0.00762892,35,35,35,35,35,35,35,35,35,35,35,35,0.0445587,-0.0246455,0.356452,0.0260417,-0.0243425,0.352266,1,1,1,1
0.096,0,1,0.0187625,-0.000323703,0.00435244,-0.0449331,-0.000566126,0.000184718,0.122732,-0.0103575,0.0835778,-0.303312,-0.0286129,0.00764503,35,35,35,35,35,35,35,35,35,35,35,35,0.0444022,-0.0246662,0.35644,0.0256397,-0.0243425,0.352088,1,1,1,1
0.098,0,1,0.0189973,-0.000345358,0.00452197,-0.0457932,-0.000653364,0.000205054,0.117386,-0.0108276,0.0847628,-0.301057,-0.0303964,0.00770006,35,35,35,35,35,35,35,35,35,35,35,35,0.0442365,-0.0246878,0.356428,0.0252393,-0.0243425,0.351906,1,1,1,1
0.1,0,1,0.019396,-0.000345358,0.00470748,-0.0467901,-0.000647116,0.000205028,0.199391,0,0.0927574,-0.348918,0.00214832,-0.000172655,35,35,35,35,35,35,35,35,35,35,35,35,0.0441543,-0.0246985,0.356421,0.0248405,-0.0243425,0.35172,1,1,1,1
0.102,0,1,0.0196168,-0.000368216,0.0048823,-0.0476437,-0.000736237,0.000226253,0.110369,-0.011429,0.0874081,-0.29874,-0.0310431,0.00804303,35,35,35,35,35,35,35,35,35,35,35,35,0.0440601,-0.0247107,0.356414,0.0244434,-0.0243425,0.351531,1,1,1,1
0.104,0,1,0.0198249,-0.000392347,0.00505869,-0.0484933,-0.000830306,0.000248609,0.104064,-0.0120655,0.0881946,-0.297382,-0.0327651,0.00847982,35,35,35,35,35,35,35,35,35,35,35,35,0.0438728,-0.0247348,0.356398,0.0240479,-0.0243425,0.351339,1,1,1,1
0.106,0,1,0.0200204,-0.000417751,0.00523663,-0.0493391,-0.000931026,0.000271751,0.0977596,-0.0127018,0.0889713,-0.296015,-0.0350849,0.00881038,35,35,35,35,35,35,35,35,35,35,35,35,0.0436746,-0.0247602,0.35638,0.0236542,-0.0243425,0.351143,1,1,1,1
0.108,0,1,0.0202146,-0.000442982,0.00541725,-0.0501892,-0.00103264,0.000294067,0.0970855,-0.0126154,0.0903109,-0.297536,-0.0354042,0.0085283,35,35,35,35,35,35,35,35,35,35,35,35,0.0434655,-0.0247869,0.35636,0.0232621,-0.0243425,0.350944,1,1,1,1
0.11,0,1,0.0205936,-0.000444416,0.00561903,-0.0511762,-0.00103262,0.000295094,0.189481,-0.000717289,0.100888,-0.345435,-3.97723e-05,0.000180753,35,35,35,35,35,35,35,35,35,35,35,35,0.0434655,-0.0247869,0.35636,0.0228719,-0.0243425,0.350741,1,1,1,1
0.112,0,1,0.0207738,-0.000470829,0.00580479,-0.0520222,-0.001141,0.000317504,0.0901474,-0.0132064,0.092882,-0.296129,-0.0377661,0.00863867,35,35,35,35,35,35,35,35,35,35,35,35,0.0432573,-0.0248133,0.356339,0.0224835,-0.0243425,0.350534,1,1,1,1
0.114,0,1,0.0209302,-0.000499913,0.0059911,-0.0528564,-0.00126266,0.000341144,0.0781552,-0.0145417,0.093153,-0.291959,-0.0423998,0.00918979,35,35,35,35,35,35,35,35,35,35,35,35,0.043027,-0.0248424,0.356316,0.0220969,-0.0243425,0.350325,1,1,1,1
0.116,0,1,0.0213149,-0.000499913,0.00620419,-0.0538504,-0.0012565,0.000340794,0.192376,0,0.106548,-0.347896,0.00208864,-0.000398164,35,35,35,35,35,35,35,35,35,35,35,35,0.043027,-0.0248424,0.356316,0.0217121,-0.0243425,0.350112,1,1,1,1
0.118,0,1,0.0214566,-0.00053022,0.00639553,-0.0546805,-0.00138524,0.000364227,0.070842,-0.0151539,0.0956688,-0.290523,-0.0448747,0.00920604,35,35,35,35,35,35,35,35,35,35,35,35,0.0427858,-0.0248727,0.356291,0.0213292,-0.0243425,0.349895,1,1,1,1
